,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Pelo,49.90326729,-0.367174745,0.19325903,-1.897035613,0.057823238,0.317967146
Rps27,1483.504505,-0.367016274,0.193520081,-1.945219303,0.05174859,0.298991851
Gstp-ps,25.55900391,-0.366684514,0.208190596,-1.75532807,0.079203208,0.374964672
Nlrx1,168.268382,-0.366569829,0.12781197,-2.879404805,0.003984266,0.053832413
Gm13071,5.319146729,-0.366366233,0.187870553,-2.135526899,0.032717995,NA
Mir7-1,10.90752519,-0.366165257,0.21122921,-1.778246948,0.075363305,NA
Cdh22,23.79400198,-0.366051955,0.211825053,-1.801615342,0.071605946,0.3566417
Gm17195,9.70335628,-0.366000591,0.206350152,-1.722821343,0.084920838,NA
Gm12430,5.694050281,-0.36575616,0.191284216,-1.949248036,0.051265811,NA
Zfp488,3.813646614,-0.365704854,0.169303839,-2.313760949,0.020680839,NA
Rtl10,14.65565481,-0.365680836,0.213826086,-1.64368646,0.100240984,0.422365871
Adnp,102.6647978,-0.36552,0.155600724,-2.355197225,0.018512877,0.159077207
Gm3571,89.01783744,-0.36536814,0.184992896,-2.154882429,0.031171036,0.22695778
Trp53i11,14.79234365,-0.365058326,0.21367785,-1.65306885,0.098316852,0.417209854
Dscam,27.53451025,-0.365036063,0.209283903,-1.814662669,0.069575765,0.3519301
Rmi2,55.86497759,-0.364682898,0.175934963,-2.094706471,0.036197094,0.246970601
Gm13204,13.92920415,-0.363947873,0.213943164,-1.624233217,0.104326044,0.430443477
Olfml2b,157.2597609,-0.363280231,0.12269556,-2.947313285,0.003205483,0.045397406
Slc27a3,32.72542616,-0.363064145,0.21026361,-1.783899531,0.074439992,0.364931409
Mmp14,3167.649787,-0.362965802,0.045304169,-8.009516773,1.15E-15,2.52E-13
Zscan2,41.40660535,-0.361809168,0.19431788,-1.880537123,0.060034912,0.324975062
Sdc4,579.2225431,-0.361792075,0.069457592,-5.205245244,1.94E-07,1.15E-05
Slc7a15,9.141824069,-0.361108434,0.197930508,-2.038584203,0.041491543,NA
Nfatc2,533.5876842,-0.36027175,0.079806886,-4.518703239,6.22E-06,0.000254508
Mgat4a,1674.420174,-0.360031832,0.046031132,-7.82379881,5.13E-15,9.88E-13
Ifi27l2a,354.1927651,-0.358745157,0.20711052,-1.770721369,0.076607047,0.370701162
Oas2,524.0672763,-0.358475964,0.213806373,-1.538752258,0.123864789,0.472387717
Abcb6,9.57205044,-0.35764278,0.205959307,-1.708308111,0.087579187,NA
Pycr1,8.391155322,-0.357601608,0.198006384,-1.927579314,0.053907474,NA
Zfp365,19.89549048,-0.356779855,0.212920642,-1.63653239,0.101728213,0.425621487
Celf5,6.977662141,-0.356570001,0.196568817,-1.888160577,0.059004397,NA
Gm7240,11.12862651,-0.356135269,0.211444061,-1.610542213,0.107279538,NA
Fam167a,5.09906104,-0.355706481,0.173735495,-2.04695433,0.040662569,NA
Kif20a,68.5390248,-0.355073633,0.172795718,-2.11645338,0.034306266,0.24001565
Nt5dc2,930.6256012,-0.355011916,0.066650107,-5.328653161,9.89E-08,6.36E-06
Wnt7b,4.660437112,-0.354789316,0.176368711,-1.537706354,0.124120429,NA
Adora1,7.889997364,-0.354219798,0.199824572,-1.67992827,0.092971273,NA
Rad51,52.01276019,-0.353571967,0.195793466,-1.942371248,0.052092173,0.299393653
Sec14l5,7.734354556,-0.352929004,0.196576121,-1.712972677,0.086717566,NA
Mpzl3,11.0042633,-0.352886556,0.210816126,-1.575266514,0.11519494,NA
Depdc7,98.86186839,-0.352640211,0.165679003,-2.147157648,0.031780733,0.22937934
Eva1b,227.5596919,-0.352595438,0.112231407,-3.145945481,0.001655509,0.027322147
Trim34a,176.1860869,-0.352389876,0.127826047,-2.753937196,0.005888307,0.071777089
Acap1,60.74638895,-0.352133283,0.185870382,-1.931146255,0.053464968,0.303341815
Tmc4,23.2938989,-0.351692004,0.213650014,-1.661978842,0.096517017,0.413049964
AA543186,3.95573443,-0.351105771,0.178534481,-1.679841075,0.092988241,NA
Mmp11,18.0234841,-0.35073772,0.213665671,-1.670288693,0.094862259,0.409040818
Itpr3,662.6726635,-0.350722517,0.076273048,-4.595181925,4.32E-06,0.00018699
9630013A20Rik,3.6108003,-0.350042648,0.159931633,-2.711058432,0.006706881,NA
Usp18,421.2680431,-0.349082659,0.213882371,-1.434153675,0.151528413,0.517939911
Arhgef10l,233.0953732,-0.349082468,0.112942152,-3.101203907,0.001927355,0.030762561
H2-Q5,47.12747645,-0.348958042,0.191653447,-1.740434621,0.081782731,0.381652743
2310043P16Rik,32.74930469,-0.348535507,0.199428018,-1.757100098,0.078900749,0.374964672
Gbp6,86.54017778,-0.348532015,0.164167415,-2.0770224,0.037799492,0.25297474
Inava,10.09617324,-0.348383294,0.207536697,-1.802413006,0.07148045,NA
Gjc2,8.63792462,-0.347921437,0.200096748,-1.947317272,0.051496709,NA
Gbp3,231.0172262,-0.347663166,0.192398547,-1.763630292,0.077794244,0.372840291
Rhobtb1,445.0444825,-0.347313625,0.087710889,-3.967259177,7.27E-05,0.002117138
Gas2,43.35268965,-0.346447586,0.194731468,-1.820076072,0.068747421,0.349443834
Slc37a1,65.66663023,-0.346193743,0.168920708,-2.055703616,0.039811093,0.26174858
Tmem138,84.1236099,-0.345344492,0.157055835,-2.183018248,0.029034466,0.216052041
A930007I19Rik,180.6011717,-0.344104686,0.114859344,-2.98648329,0.002822063,0.041180744
Gm4482,16.22174517,-0.343967377,0.213443878,-1.657705154,0.097376993,0.414698771
BE692007,100.9995802,-0.343309234,0.16123199,-2.113524899,0.034555866,0.241118249
Prkcz2,25.29427866,-0.343084527,0.211735746,-1.640955276,0.100806699,0.423795633
Invs,190.8199517,-0.343065003,0.116627088,-2.942108578,0.003259856,0.046031416
Fam221a,12.86896634,-0.342481621,0.211971607,-1.534632627,0.124874094,0.474441903
Gpr179,3.945368957,-0.342271676,0.170081092,-1.947139505,0.051518012,NA
P2ry13,769.6815648,-0.341599384,0.062010612,-5.511167435,3.56E-08,2.46E-06
1600014C10Rik,687.2752395,-0.341579829,0.084014802,-4.065487129,4.79E-05,0.001491934
Gm10241,238.5465896,-0.341513059,0.165752997,-2.067751441,0.038663402,0.256919483
4930453N24Rik,349.4400644,-0.340956968,0.088171504,-3.8638955,0.000111593,0.003027566
Tlr4,1340.108888,-0.340780732,0.056412718,-6.042017267,1.52E-09,1.35E-07
Pld4,1131.877801,-0.340517644,0.068169627,-5.004874302,5.59E-07,2.95E-05
Eps8l1,39.91107762,-0.34001442,0.197204133,-1.765285865,0.077515734,0.372211864
Ap1b1,2846.716446,-0.339989804,0.036976078,-9.195073034,3.75E-20,1.26E-17
Smad6,294.9465172,-0.339753204,0.09539845,-3.562880346,0.000366808,0.008202476
Rnf225,4.223161162,-0.338997412,0.171304427,-1.67882489,0.093186176,NA
Piezo2,3.843891919,-0.338921538,0.165845231,-2.238134763,0.025212268,NA
Gm7664,21.63472679,-0.338575214,0.210178283,-1.587579484,0.11238146,0.448681752
Sgms2,72.68753299,-0.337943339,0.189596431,-1.702853618,0.088595466,0.395484942
9930012K11Rik,29.2352808,-0.336805714,0.199551104,-1.672033306,0.094517755,0.408496259
Gm10327,5.916266685,-0.336524713,0.190273439,-1.755462868,0.079180167,NA
Gm16217,19.44074198,-0.335524933,0.210073976,-1.484897192,0.13757106,0.496220813
Gm49027,9.603836848,-0.335093913,0.20624907,-1.827015577,0.067697427,NA
Gm13012,23.14175573,-0.334767558,0.211807214,-1.528690451,0.126341201,0.477611156
Gm45472,11.39001759,-0.334504135,0.208410624,-1.729137815,0.083784433,0.38455734
6430562O15Rik,6.488014634,-0.334234438,0.196311252,-1.764883009,0.07758343,NA
Stap1,691.1268109,-0.333808598,0.091087341,-3.681911355,0.000231492,0.005576232
Ahrr,405.3843091,-0.333420253,0.095704715,-3.497122347,0.000470306,0.010070083
Fgf11,12.4104301,-0.333372387,0.21258437,-1.542223072,0.123019395,0.471011408
Ablim2,13.06425286,-0.332887722,0.212240579,-1.6087156,0.107678543,0.437926003
Tctex1d4,9.212740219,-0.331281733,0.206897947,-1.590978047,0.111614516,NA
Ptgs1,4140.934427,-0.331002162,0.039871339,-8.303059716,1.01E-16,2.37E-14
Gstp1,179.5639045,-0.330749783,0.132509821,-2.495846099,0.012565711,0.12125263
Psd4,1554.573521,-0.330693312,0.044754861,-7.387872636,1.49E-13,2.47E-11
Ltbp1,14.13807783,-0.330635563,0.213519196,-1.559327629,0.118918856,0.4645796
Irf7,1374.856496,-0.329949592,0.213731069,-1.397159287,0.162365677,0.532719833
Dpf1,23.37661131,-0.329454214,0.208213656,-1.55946266,0.118886916,0.4645796
9130019O22Rik,67.33392042,-0.329104041,0.174382225,-1.884714934,0.059468335,0.323312847
Gm15753,22.34721279,-0.328669825,0.212771476,-1.540762848,0.123374514,0.471615997
Kif18b,24.76484666,-0.328481096,0.211004179,-1.744043897,0.081151436,0.380076969
Smpd5,77.07030764,-0.32840531,0.154099456,-2.104183268,0.035362463,0.244146323
Cyp2r1,18.39356761,-0.328307716,0.213961414,-1.704689965,0.088252262,0.395235013
Ttc39aos1,16.05990532,-0.328188966,0.213836768,-1.428733231,0.153080923,0.519951376
Fgd2,252.1249479,-0.327701691,0.128608201,-2.572575894,0.010094482,0.105404155
Gm44941,3.310402377,-0.327699424,0.15782007,-1.801422543,0.071636306,NA
Cysltr1,280.8870177,-0.326741011,0.10299352,-3.185355512,0.001445763,0.024636249
4930413G21Rik,23.95609477,-0.326602628,0.210357787,-1.634875788,0.102075089,0.426800245
C5ar1,5549.739412,-0.326000805,0.03601605,-9.051879564,1.41E-19,4.38E-17
Gm11687,2.768840124,-0.325608266,0.155850887,-1.711211081,0.087042154,NA
CT010467.1,31064.71612,-0.325550893,0.125215771,-2.599536946,0.009334963,0.099227408
Zfand4,32.41863048,-0.325491459,0.205946258,-1.668808109,0.095155415,0.40990025
Tarsl2,104.6920104,-0.325429982,0.159355263,-2.049112383,0.040451127,0.264240832
Avpr2,5.205280191,-0.325272932,0.187079745,-1.939655652,0.052421553,NA
Etfbkmt,34.95135683,-0.32511826,0.200088614,-1.627432622,0.103645248,0.428579151
Gm9762,52.06316251,-0.325094389,0.177610437,-1.842237701,0.065440388,0.341405828
Stat2,2181.85563,-0.324956995,0.177133402,-1.820987137,0.068608812,0.348874612
Serpinb12,52.62947384,-0.324823871,0.18639467,-1.76995531,0.076734586,0.370999576
Gm5421,44.8601577,-0.323635258,0.184838273,-1.744191501,0.081125703,0.380076969
Cbfa2t3,22.65679354,-0.323224961,0.212782738,-1.547567603,0.121726436,0.469424138
Top2a,321.0670552,-0.323146122,0.109188935,-2.994501871,0.002748934,0.040702856
Gm6223,3.741369674,-0.3229318,0.166488147,-2.256657265,0.024029499,NA
Aqp9,10.19467674,-0.322913669,0.20341436,-1.874399131,0.060875433,NA
Slc6a12,145.263976,-0.322812516,0.14744959,-2.153699989,0.031263707,0.227319759
Plat,24.24430296,-0.322333301,0.210814325,-1.504143954,0.132544305,0.486243161
Cdkl4,7.870229814,-0.32119558,0.196429673,-1.766959815,0.077234958,NA
Gm4070,194.3322954,-0.321124334,0.190302955,-1.672228759,0.094479221,0.408496259
Fam83g,9.119608682,-0.320970949,0.198204236,-1.354738508,0.175500884,NA
Hdac11,15.47819743,-0.320826243,0.212909736,-1.616699481,0.105943166,0.43438024
Pdia4,7544.315687,-0.320654188,0.036120863,-8.876499295,6.90E-19,2.01E-16
Mtfr2,82.11253545,-0.320652249,0.166890127,-1.934237074,0.053083986,0.302654545
Zfp654,349.0699644,-0.320410155,0.095650959,-3.350242358,0.000807409,0.015696338
Tnfrsf4,11.80879813,-0.320310439,0.213110727,-1.368408371,0.171184285,0.547655976
Mcm7,274.9856623,-0.320106799,0.112448804,-2.867454595,0.004137882,0.055104474
AV356131,14.33385264,-0.319761384,0.213169409,-1.609419136,0.107524724,0.437850833
Thbd,109.6100366,-0.318056205,0.136945209,-2.31522532,0.020600604,0.170854632
Ccl5,370.3055954,-0.317927486,0.212648527,-1.219223095,0.222759528,0.618048033
Gm43460,21.94921933,-0.317910012,0.212742694,-1.482741114,0.138143207,0.497588945
Kcnj10,196.3926631,-0.317824045,0.119519303,-2.67468484,0.007479953,0.084790055
Cbx4,200.0189397,-0.317822398,0.113765719,-2.789547574,0.005278174,0.066633135
Gm45095,3.323444261,-0.31743273,0.152393743,-2.273182452,0.023015187,NA
Oplah,108.6367986,-0.317165717,0.142403593,-2.213658261,0.026852296,0.205293168
Slc9a7,99.86281108,-0.31698926,0.157280573,-2.046035625,0.040752866,0.264949559
Maf,3399.934326,-0.316826373,0.040305481,-7.863593488,3.73E-15,7.41E-13
Proser3,40.13234867,-0.31569032,0.192867195,-1.655336915,0.097856175,0.415793552
Ggnbp1,34.76070263,-0.315559352,0.204786778,-1.564323294,0.117741664,0.462473281
Hmgb1-ps8,15.46152547,-0.315367729,0.212691815,-1.524324467,0.127427678,0.478593377
Il7r,3307.238358,-0.31494928,0.04415742,-7.130620844,9.99E-13,1.42E-10
Gm4149,56.5478674,-0.314646401,0.188392675,-1.675413525,0.093853125,0.406966031
Trib1,624.7369869,-0.314555163,0.07957636,-3.953692792,7.70E-05,0.002216281
Ifi211,752.474629,-0.314140431,0.195924396,-1.558847562,0.119032464,0.464641468
Ifi44,24.41950448,-0.313836988,0.201019573,-1.364093263,0.172538215,0.549839681
4-Sep,25.81769313,-0.313590952,0.206691249,-1.477651057,0.139501201,0.500211266
Fpr2,142.9426978,-0.313248545,0.150718232,-2.094996447,0.036171308,0.246970601
Gm5602,6.121303625,-0.312962729,0.190514824,-1.66704279,0.095505897,NA
Lnx1,11.3049729,-0.312919065,0.205516933,-1.519530361,0.128629052,0.480179808
Gm29585,30.02403847,-0.312874153,0.20568104,-1.526941319,0.126775604,0.477861998
Rsad2,901.9470749,-0.31250754,0.212990411,-1.23733423,0.215963025,0.608466885
Rfc3,176.7197065,-0.31250376,0.127083486,-2.46160078,0.013831853,0.129189311
Ifi204,2111.181745,-0.312450572,0.171325395,-1.80966489,0.07034777,0.353264362
Abi3,198.1495467,-0.311740606,0.114361093,-2.719276759,0.006542484,0.077418382
Hapln2,4.928768302,-0.311602323,0.175905487,-1.923554985,0.054410388,NA
Sclt1,83.67799456,-0.311063016,0.147721081,-2.098766463,0.035837493,0.245742806
Gnmt,6.404095813,-0.310529251,0.191065046,-1.562813517,0.118096464,NA
Rsph3a,145.7393953,-0.310360102,0.202788542,-1.552457647,0.120552759,0.468343717
Kntc1,53.76498558,-0.310298759,0.19515209,-1.722034085,0.085063344,0.38778948
Caskin2,186.1969706,-0.310162267,0.11111245,-2.783585021,0.005376177,0.067351265
Gm7902,11.4997864,-0.310113733,0.210266274,-1.447132696,0.147859762,0.51455487
6430531B16Rik,11.21381457,-0.309919246,0.210337349,-1.423134513,0.154697165,NA
Gm15443,2.212363333,-0.309901131,0.13571133,-1.909385759,0.056212347,NA
Gm12418,34.92882822,-0.30987547,0.211205325,-1.383294267,0.166574655,0.540657399
Gm19710,17.75966003,-0.309779917,0.213955864,-1.478944794,0.13915507,0.499585764
Cd69,15.10645587,-0.309614209,0.211042667,-1.393200306,0.163559227,0.535284743
4930579G24Rik,32.546906,-0.309367205,0.202504016,-1.549628639,0.121230675,0.469018561
Gm37336,4.253005628,-0.309310542,0.182930995,-1.275496254,0.202133649,NA
Fv1,15.20505418,-0.308783475,0.213918425,-1.49441489,0.135067212,0.491371668
Gm15265,17.63106351,-0.308712185,0.212850649,-1.430677382,0.152522698,0.518862264
Chst15,45.70058527,-0.308289655,0.184390709,-1.661468867,0.096619317,0.413351591
Kif24,27.58720477,-0.308128958,0.205078144,-1.541053782,0.123303697,0.471615997
Tap1,1056.579999,-0.307941316,0.131610708,-2.333618491,0.019615707,0.166049245
Cenpk,11.62897466,-0.307861163,0.20933051,-1.67940507,0.093073126,0.404844071
Ece1,674.0602252,-0.307839308,0.067686952,-4.547253282,5.44E-06,0.000227543
4921529L05Rik,39.67599682,-0.307815732,0.19385672,-1.555568554,0.119810721,0.466532267
Gm14221,193.8853426,-0.307497669,0.115962838,-2.655482193,0.007919511,0.088471678
Asb3,134.5021019,-0.307488643,0.133738634,-2.3055551,0.021135505,0.174302802
Rps2-ps10,176.9287111,-0.306860032,0.200110208,-1.541687779,0.123149483,0.471305732
Tcam1,13.04552594,-0.306621284,0.213458741,-1.315766252,0.18825251,0.572155616
Tlr1,748.4809213,-0.306563019,0.068261458,-4.493524845,7.01E-06,0.000276861
Mir7052,3.369343381,-0.30654904,0.168370626,-1.568687036,0.116720881,NA
Timeless,105.0573349,-0.306497387,0.150068486,-2.061058391,0.03929747,0.259044823
Papss2,149.7400434,-0.30623151,0.123394378,-2.46396592,0.013740918,0.128595633
Ryr1,17.30518657,-0.305616069,0.213782123,-1.34610629,0.17826824,0.558352753
Gm32089,365.7110625,-0.30488479,0.078466769,-3.874755044,0.000106732,0.002925975
Diablo,84.32453201,-0.304791841,0.1546995,-1.964916095,0.04942395,0.291989941
Ccpg1os,15.72244871,-0.304512786,0.21384496,-1.377112776,0.168477383,0.543227295
Ephb2,23.2854611,-0.304041266,0.212340959,-1.477032658,0.139666883,0.50028645
Patz1,187.9864288,-0.303886601,0.121166763,-2.520469455,0.011719841,0.115645178
P2ry6,2002.072167,-0.303264147,0.050648302,-5.988814182,2.11E-09,1.82E-07
2700049A03Rik,106.5654155,-0.303224678,0.142551008,-2.134885259,0.032770384,0.233255355
Vcan,92.70001367,-0.302920366,0.168319117,-1.840992276,0.065622691,0.341916397
Nat2,74.02243294,-0.302827805,0.169353849,-1.791912047,0.073147056,0.361841835
Cmpk2,589.2527972,-0.302630531,0.211666407,-1.325611898,0.184968283,0.568012898
Epop,84.38667437,-0.302468354,0.160931265,-1.887939609,0.059034058,0.321810507
Thap6,89.5162144,-0.302422744,0.155465671,-1.957627069,0.050273789,0.295384799
9530082P21Rik,18.38447895,-0.302262094,0.212971145,-1.44706203,0.147879551,0.51455487
Arhgap22,176.0097114,-0.301766616,0.129606641,-2.331211277,0.019742222,0.166726944
Abtb2,147.8973155,-0.301718376,0.146969193,-2.050494983,0.040316153,0.263887546
Lipe,170.8407017,-0.301357376,0.12145538,-2.488197826,0.012839229,0.12309749
Wnt5b,1.336788226,-0.30108377,0.120353412,-1.639054364,0.101201938,NA
3110070M22Rik,5.586848348,-0.300850903,0.192199862,-1.56500819,0.117580989,NA
4833445I07Rik,20.02744671,-0.300731399,0.211249418,-1.434067201,0.151553087,0.517939911
Sirpb1a,43.29883027,-0.300691139,0.194158478,-1.579793217,0.11415423,0.453296068
Gm9755,13.73903716,-0.300633914,0.213901068,-1.357478953,0.174629076,0.552338744
Rassf5,464.7560004,-0.300501982,0.085558074,-3.518492477,0.000434006,0.009447203
Gm9938,33.60493898,-0.300391451,0.200232494,-1.489986807,0.136227705,0.493129239
Fmnl2,1464.674181,-0.300050667,0.048007105,-6.247493544,4.17E-10,4.11E-08
Fez1,43.04412047,-0.299763412,0.192356758,-1.571985278,0.115953965,0.458343419
Gm5970,5.765014293,-0.299498936,0.18856847,-1.582090009,0.113629024,NA
Gm2237,2.580557741,-0.299420924,0.14690687,-1.593007736,0.111158456,NA
Sema6d,61.2960937,-0.299221505,0.182616314,-1.664620347,0.095988523,0.411594768
Glrx,1590.61638,-0.298989466,0.04630781,-6.455842651,1.08E-10,1.16E-08
Upp1,12.55408163,-0.29861741,0.208517248,-1.198519584,0.230714804,0.626489529
Pcdhgb2,105.9693009,-0.298534308,0.141416608,-2.11259976,0.034635039,0.241542073
Slc39a4,82.83736013,-0.298433194,0.152422336,-1.938125911,0.052607863,0.301452504
Cebpzos,62.16191953,-0.29810058,0.189522143,-1.577047332,0.114784635,0.454697053
9930014A18Rik,11.61159092,-0.29801716,0.212339834,-1.27226785,0.203277967,0.595262216
Il6,2.490656823,-0.297632867,0.144774742,-1.906183324,0.056626425,NA
C330018A13Rik,17.00216497,-0.297513188,0.212892242,-1.280063545,0.200522788,0.591263396
Gm11496,5.788354348,-0.297167043,0.193816619,-1.153829326,0.248570149,NA
Ankrd42,16.4693339,-0.297061101,0.212769516,-1.293660987,0.195782547,0.58413809
Uba7,888.2294387,-0.29705677,0.125492084,-2.3627808,0.018138395,0.156681293
Pde7b,216.8493479,-0.296609101,0.102147318,-2.894347424,0.003799475,0.051808868
Wdhd1,180.6714802,-0.296565539,0.124388822,-2.39284369,0.016718362,0.147517594
Notch1,2458.177657,-0.296487006,0.057013666,-5.199690943,2.00E-07,1.18E-05
Cenpm,9.719650654,-0.296088897,0.201918214,-1.863355598,0.062412253,NA
Eme1,22.57460538,-0.295829979,0.211814002,-1.432346372,0.152044718,0.518045873
Gm3436,5.604332889,-0.295772486,0.184184519,-1.575727617,0.11508859,NA
Gimap6,7.57588344,-0.295511878,0.202721527,-1.277553924,0.201406756,NA
Gm15567,6.360162896,-0.295466649,0.193658669,-1.550948544,0.120914016,NA
B4galt2,14.27407669,-0.295387032,0.213470008,-1.508720025,0.131370346,0.484285137
Mir7061,1.511556045,-0.295354343,0.113937827,-1.398871721,0.161851454,NA
Rgs9,11.4029929,-0.294789752,0.211372847,-1.56234489,0.118206762,0.463489351
Gm6565,25.20752218,-0.294730631,0.211483384,-1.382348186,0.166864817,0.541236773
A530076I17Rik,12.88579267,-0.294433653,0.212887201,-1.309657304,0.190311794,0.574359239
Igtp,262.3751237,-0.294346926,0.16097601,-1.822524392,0.068375456,0.347958049
Gm1966,309.7364048,-0.294227297,0.130506577,-2.30410084,0.021216984,0.174750065
Phf11b,323.3772485,-0.2939582,0.189759909,-1.518975409,0.128768686,0.480179808
Car4,11.22853845,-0.29389808,0.204738944,-1.788046982,0.073768428,0.363834584
Myl9,8.472849127,-0.293818194,0.19840889,-1.43260704,0.151970169,NA
Ngef,4.301215224,-0.29370759,0.177785648,-1.36382999,0.172621079,NA
Wdcp,99.48991008,-0.293686859,0.148799118,-1.976548207,0.048092722,0.287634424
Aunip,8.14427985,-0.293528622,0.201391549,-1.585724722,0.112801769,NA
Trim30c,46.93164716,-0.293420609,0.203222474,-1.425470936,0.154021116,0.52125328
Slamf6,78.17889726,-0.293195778,0.166100026,-1.758716567,0.078625662,0.374794716
Net1,103.4343016,-0.293083122,0.150431582,-1.954066328,0.050693374,0.296593699
Bbx,526.4789897,-0.29308218,0.083901357,-3.492451082,0.000478609,0.010214488
