,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Tank,3.90E-87,0.863573746,0.489,0.284,1.04E-82
Cdk14,7.97E-113,0.865336674,0.73,0.533,2.14E-108
Rusc2,2.05E-121,0.866389613,0.321,0.103,5.48E-117
Litaf,6.47E-117,0.874877133,0.523,0.279,1.73E-112
Agap1,4.45E-89,0.893955851,0.371,0.181,1.19E-84
Sh3bp2,5.24E-132,0.903364933,0.5,0.235,1.40E-127
Galnt7,3.42E-130,0.913081574,0.617,0.35,9.15E-126
Gas2l3,8.49E-153,0.918740006,0.386,0.119,2.27E-148
Ctsb,6.83E-197,0.922852383,0.832,0.568,1.83E-192
Bcl2,3.03E-175,0.923512413,0.481,0.169,8.12E-171
Iqsec1,8.80E-137,0.926904837,0.341,0.108,2.36E-132
Zfp704,7.98E-137,0.952873504,0.552,0.269,2.14E-132
Rftn1,1.96E-184,0.958143547,0.648,0.299,5.26E-180
Plxnc1,1.10E-157,0.959914373,0.307,0.071,2.95E-153
Plaur,1.42E-141,0.975439798,0.347,0.104,3.79E-137
Lilr4b,7.10E-166,0.980186955,0.263,0.046,1.90E-161
Mitf,8.15E-249,0.984881191,0.915,0.71,2.18E-244
Neat1,5.82E-181,0.99262149,0.628,0.295,1.56E-176
Fgr,1.32E-149,1.002949437,0.491,0.198,3.54E-145
Sh3pxd2b,4.33E-197,1.018458757,0.389,0.095,1.16E-192
Fat3,2.32E-126,1.018843431,0.727,0.527,6.20E-122
Trps1,1.59E-165,1.022860763,0.556,0.234,4.27E-161
Cers6,3.72E-176,1.030503852,0.666,0.358,9.97E-172
Prkg1,4.12E-105,1.046349079,0.508,0.268,1.10E-100
Clic4,9.61E-161,1.053518914,0.293,0.063,2.57E-156
Arhgap25,9.97E-218,1.05587488,0.771,0.528,2.67E-213
Rab7b,1.95E-186,1.061367525,0.324,0.067,5.24E-182
Ptchd1,6.00E-145,1.061539486,0.397,0.134,1.61E-140
Lyst,3.27E-225,1.06816662,0.795,0.527,8.76E-221
Cd9,3.85E-192,1.083161092,0.755,0.474,1.03E-187
Plekhm2,1.01E-223,1.08372915,0.741,0.413,2.70E-219
Axl,2.77E-219,1.092729242,0.599,0.231,7.42E-215
Ifi207,2.98E-177,1.127164283,0.476,0.168,7.98E-173
Itgax,4.09E-222,1.141335636,0.428,0.106,1.10E-217
Ddhd1,2.41E-184,1.141342541,0.555,0.233,6.47E-180
Fnip2,8.47E-214,1.17129759,0.767,0.498,2.27E-209
Olfr111,1.10E-216,1.176375846,0.593,0.233,2.94E-212
Etl4,1.82E-138,1.178083276,0.425,0.164,4.88E-134
Myo5a,1.15E-302,1.213813847,0.785,0.352,3.08E-298
Lyz2,1.14E-173,1.245943184,0.479,0.176,3.05E-169
Osbpl8,4.94065645841247e-324,1.260012621,0.83,0.5,1.32330542582119e-319
Trpc4,2.51E-158,1.269953983,0.29,0.066,6.72E-154
Tmem163,6.17E-186,1.293181775,0.267,0.04,1.65E-181
Acaca,1.71E-244,1.298352059,0.62,0.256,4.59E-240
Rai14,3.14E-262,1.309111115,0.517,0.142,8.41E-258
Chst11,1.36E-194,1.356096469,0.56,0.33,3.64E-190
Apoe,0,1.392987049,0.977,0.742,0
Myof,3.88336501961567e-312,1.397906229,0.361,0.041,1.04E-307
Bcar3,7.23E-240,1.399197856,0.441,0.11,1.94E-235
Mdfic,4.94065645841247e-324,1.406856591,0.597,0.166,1.32330542582119e-319
Plau,1.13E-190,1.428045295,0.298,0.062,3.02E-186
Cacna1a,1.72E-283,1.431303411,0.716,0.346,4.61E-279
Ank,1.21E-191,1.476616308,0.564,0.266,3.23E-187
Lgals3,2.51973479379036e-322,1.480003773,0.444,0.074,6.74885767168809e-318
Apbb2,0,1.504718643,0.93,0.588,0
Cd74,3.31E-176,1.50936657,0.46,0.16,8.86E-172
Cybb,2.89E-272,1.521728376,0.411,0.077,7.75E-268
Apobec1,0,1.561307741,0.907,0.497,0
3-Mar,2.60E-300,1.599028358,0.656,0.243,6.96E-296
Fmn1,0,1.635071961,0.778,0.322,0
Csf1,4.62E-257,1.649992417,0.528,0.171,1.24E-252
Gpnmb,4.92E-203,1.678805801,0.255,0.03,1.32E-198
Fgf13,0,1.704189566,0.914,0.625,0
Gas7,0,1.732674622,0.567,0.153,0
Colec12,3.29E-169,1.736426412,0.293,0.058,8.80E-165
Flt1,0,1.760219145,0.395,0.053,0
Fam20c,0,1.766716614,0.524,0.09,0
Lilrb4a,0,1.848362792,0.797,0.216,0
Igf1,0,1.953848598,0.521,0.093,0
Xylt1,0,2.011690864,0.706,0.213,0
Alcam,0,2.130182947,0.558,0.108,0
Lpl,0,2.218905562,0.493,0.092,0
Myo1e,0,2.235594819,0.705,0.26,0
Spp1,0,2.627225152,0.547,0.098,0
