"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sat1",1.38677869061131e-12,-0.206901975318218,0.462,0.568,3.72128193838638e-08
"Peli2",1.46645245955043e-12,0.158507558837168,0.385,0.396,3.93507852995761e-08
"Kcnq1ot1",1.47941417793931e-12,-0.154380105916134,0.324,0.415,3.96986000508235e-08
"Plxna4",1.60406239381442e-12,0.256588328589064,0.427,0.42,4.3043410275616e-08
"Zfp704",1.66880108680603e-12,-0.223747269765795,0.232,0.324,4.47806083633531e-08
"Gm48678",1.67280441731397e-12,-0.100499263429848,0.385,0.468,4.48880337342032e-08
"Acer3",1.7696501483312e-12,-0.216526033643679,0.575,0.685,4.74867920803194e-08
"Acaca",2.01814259043246e-12,-0.417737988985018,0.394,0.501,5.41548382716646e-08
"Sdcbp",2.06691637497893e-12,-0.161206169197472,0.279,0.363,5.54636340061847e-08
"Dclre1c",2.08490231250006e-12,-0.122328022533544,0.261,0.337,5.59462686536265e-08
"0610040J01Rik",2.11990662002885e-12,0.187177886721228,0.497,0.507,5.68855742418541e-08
"Anapc15",2.1946380588026e-12,-0.258009241073481,0.44,0.552,5.88909176699089e-08
"Atrx",2.49831045656898e-12,-0.180478533062989,0.474,0.579,6.70396627915721e-08
"Ankib1",2.5710392000177e-12,-0.20312481101806,0.2,0.282,6.89912658932751e-08
"E2f3",2.63708158967046e-12,0.116784488236578,0.362,0.381,7.07634473772171e-08
"Osbpl9",2.85066339381506e-12,-0.208961281930621,0.429,0.535,7.64947015096333e-08
"Dhrs3",2.87760282836031e-12,-0.18841960414376,0.215,0.298,7.72175942962205e-08
"Atad2b",3.15750114828139e-12,-0.150434900149844,0.432,0.529,8.47283858129827e-08
"Erbin",3.24232077135348e-12,-0.10668337929063,0.503,0.596,8.70044355784992e-08
"Mitf",3.24948620102366e-12,-0.262986679298725,0.775,0.839,8.71967127182689e-08
"Pan3",3.31577437617198e-12,0.139024187165013,0.732,0.756,8.89754896101989e-08
"Atg7",3.49090513400514e-12,-0.129567631288252,0.215,0.287,9.36749483658939e-08
"Son",3.78079499052372e-12,0.136828855129224,0.838,0.87,1.01453852775713e-07
"Fcrls",3.80794056143223e-12,0.160382966630066,0.488,0.499,1.02182277025472e-07
"Slc16a10",3.81001726674929e-12,-0.133518148887602,0.293,0.372,1.02238003335951e-07
"Map11",3.94109479730935e-12,-0.145664659232696,0.22,0.296,1.05755337790999e-07
"Gab3",4.59065579236841e-12,-0.231272261711221,0.189,0.271,1.23185657532414e-07
"Tbc1d1",4.63800996965189e-12,-0.20323023243438,0.25,0.34,1.24456359525639e-07
"Atp8a2",4.66512077369594e-12,0.236397597706921,0.754,0.723,1.25183850841357e-07
"Cd33",6.56919906283479e-12,0.203390863246997,0.319,0.309,1.76277887652109e-07
"Tle4",6.58505887644968e-12,0.11666045249303,0.387,0.413,1.76703469890651e-07
"Abca9",6.73785442708579e-12,0.219426695049165,0.45,0.443,1.8080358569642e-07
"Pcdh9",6.81447181185937e-12,0.444717030467173,0.304,0.233,1.82859536599434e-07
"Ccr5",7.09963254570994e-12,0.139161525797041,0.257,0.272,1.90511539731581e-07
"Gm32036",7.12485016237196e-12,0.135526334775717,0.375,0.389,1.91188229257089e-07
"Mindy2",7.22585262640673e-12,-0.1017599084833,0.229,0.293,1.93898529376998e-07
"Nrp1",7.28480666062879e-12,-0.298166964268185,0.558,0.666,1.95480501931313e-07
"St3gal6",7.96256774334574e-12,0.225342399127023,0.504,0.491,2.1366754282494e-07
"St6gal1",8.05236409176975e-12,-0.147501132614067,0.397,0.49,2.1607713803855e-07
"Sort1",8.38973742184719e-12,0.150521557291016,0.267,0.27,2.25130213977848e-07
"Celf2",8.946256432667e-12,0.21220912863455,0.855,0.848,2.40063845114186e-07
"Nfia",9.61359504626295e-12,0.198049083125366,0.687,0.689,2.5797120947142e-07
"Eya4",9.62574574053343e-12,0.146165023016926,0.292,0.301,2.58297261201474e-07
"Arhgap25",9.74818977408427e-12,-0.192511921357854,0.495,0.597,2.61582924397777e-07
"Lncpint",9.95854401989341e-12,0.104841774033697,0.587,0.627,2.6722757022982e-07
"Drg1",1.03726364582049e-11,-0.124681085939121,0.252,0.327,2.78339326719471e-07
"Klf12",1.0659802402531e-11,0.228078259183431,0.613,0.598,2.86045137669516e-07
"Smarca2",1.07019435724178e-11,0.119830564443425,0.414,0.434,2.8717595382226e-07
"Gm2245",1.16604692805088e-11,-0.183197766381188,0.496,0.597,3.12897032673173e-07
"Resf1",1.20819692252775e-11,-0.173710804113297,0.265,0.349,3.24207562191097e-07
"Htt",1.20995336442253e-11,-0.139076674927143,0.281,0.36,3.24678885809143e-07
"Stk10",1.27171873209538e-11,0.134876130838042,0.315,0.33,3.41253004570475e-07
"Rasa4",1.3528273165925e-11,-0.182885690033326,0.256,0.339,3.6301768213443e-07
"Gab1",1.42404181987117e-11,0.23221200368984,0.262,0.251,3.8212738194423e-07
"Fam102b",1.47341569418796e-11,0.301097919265589,0.4,0.357,3.95376367378398e-07
"Oxct1",1.54383762093956e-11,-0.123918432259725,0.524,0.619,4.14273387202922e-07
"Foxn3",1.74894930348228e-11,0.180614641765271,0.899,0.905,4.69313056096435e-07
"Tardbp",2.11263060518048e-11,-0.127100757787972,0.189,0.255,5.6690329659413e-07
"Cryl1",2.28410648270437e-11,0.126916222378329,0.282,0.294,6.12917133568891e-07
"Hook3",2.50696466534928e-11,0.140611590902982,0.392,0.4,6.72718898299826e-07
"Nktr",2.51155181274336e-11,-0.175469588400098,0.435,0.535,6.73949813431552e-07
"Dlgap4",2.94329757107122e-11,0.121377394153303,0.256,0.263,7.89804470221251e-07
"Mylip",3.41130459341676e-11,-0.178764175064845,0.508,0.611,9.15389474597453e-07
"Wdfy1",3.66097032369095e-11,-0.114021307727422,0.227,0.294,9.82384776659229e-07
"Fmn1",4.14555831750287e-11,-0.194444080136948,0.323,0.415,1.11241911891872e-06
"Fgfr2",4.26637338421255e-11,-0.19288766080515,0.536,0.639,1.1448386339196e-06
"Lpp",4.27027423309261e-11,-0.143658928619847,0.392,0.479,1.14588538770807e-06
"Ssh2",4.27927885618721e-11,0.19875937754524,0.884,0.892,1.14830168826928e-06
"Bbs9",4.42102263230172e-11,0.226403903029796,0.484,0.477,1.18633721315184e-06
"Gm10790",4.69092774383413e-11,0.304875652433522,0.61,0.551,1.25876355078045e-06
"Osbpl8",5.1309832299287e-11,-0.253054782512924,0.49,0.597,1.37684803991907e-06
"Snap23",5.29583832335401e-11,-0.10847475071456,0.214,0.276,1.42108525568882e-06
"Ankrd44",5.33124612700911e-11,0.134957876879599,0.787,0.8,1.43058658572162e-06
"Tmem135",5.63100501180559e-11,0.145203733167151,0.6,0.613,1.51102388486791e-06
"Cables1",5.92158892223231e-11,0.109982352478492,0.318,0.335,1.58899917139182e-06
"Frmd4a",6.46961339944538e-11,0.172849314448613,0.856,0.847,1.73605605960717e-06
"9930111J21Rik2",6.55621769452972e-11,-0.165498469892409,0.231,0.306,1.75929545615011e-06
"Serinc3",6.71474203606113e-11,0.21321120469683,0.699,0.668,1.80183387795664e-06
"Zfp609",7.1097031621477e-11,0.101858509462145,0.337,0.362,1.90781774653071e-06
"Gon4l",7.20270949886678e-11,-0.127075884215908,0.244,0.314,1.93277506692591e-06
"Ccdc88a",7.28190729775767e-11,-0.129478290416515,0.286,0.363,1.95402700428029e-06
"Srsf5",7.42219131718073e-11,0.111170044288095,0.469,0.476,1.99167081805228e-06
"Aig1",7.73266265797008e-11,-0.129255509473224,0.315,0.397,2.07498269763969e-06
"Rgs10",8.22211828258302e-11,0.122818018515527,0.502,0.518,2.20632321994833e-06
"Crebrf",8.26625279141111e-11,0.106799134649193,0.339,0.359,2.21816627404726e-06
"Gm12353",8.3696238738719e-11,-0.169058194794972,0.214,0.288,2.24590487031478e-06
"Insyn2b",8.56914881654814e-11,-0.207905363250949,0.411,0.51,2.29944539343253e-06
"mt-Co1",1.08919327762931e-10,0.426619505107992,0.261,0.207,2.9227412411905e-06
"Plekhm2",1.13095761810591e-10,-0.214310219359185,0.436,0.537,3.0348116724254e-06
"Uso1",1.22338892594277e-10,-0.143708948318429,0.194,0.262,3.28284184387482e-06
"Ftl1",1.25490912155241e-10,-0.151706131222574,0.237,0.31,3.36742313677374e-06
"Cmtm7",1.34190746440106e-10,0.148322585189862,0.293,0.296,3.6008744899738e-06
"Arhgap45",1.38997800014397e-10,0.176288812602244,0.755,0.749,3.72986696558634e-06
"Znrf3",1.5513161782815e-10,-0.151687381420787,0.255,0.329,4.16280183280058e-06
"Fam91a1",1.61400020854798e-10,0.11167154369621,0.318,0.328,4.33100815961764e-06
"Cpd",1.62906735449953e-10,-0.174144387665684,0.209,0.285,4.37143933906403e-06
"Atxn10",1.63879644525392e-10,-0.127586629611269,0.349,0.427,4.39754638119437e-06
"Atxn7",1.6463509580819e-10,-0.135574771641672,0.387,0.466,4.41781816091696e-06
"Epb41l3",1.78887763110319e-10,-0.139076850470897,0.187,0.254,4.8002742353023e-06
"Xylt1",1.85392907272392e-10,-0.205993049328529,0.276,0.361,4.97483327374738e-06
"Usp12",1.90338075010619e-10,-0.130856471960501,0.474,0.562,5.10753190483494e-06
"Gm16599",1.99138630824221e-10,-0.105856331196616,0.471,0.555,5.34368601953713e-06
"Arsb",2.08105215017185e-10,0.185057090111501,0.427,0.429,5.58429533977114e-06
"Herc6",2.09440555489729e-10,-0.173276516024888,0.227,0.302,5.62012786601138e-06
"Irf8",2.62675548467394e-10,-0.106876529840919,0.513,0.597,7.04863566757404e-06
"Actr3",2.67774169838324e-10,-0.117040667678089,0.365,0.444,7.18545207344158e-06
"Tor1aip1",3.76414527199085e-10,-0.1214871116428,0.366,0.445,1.01007074228603e-05
"Prkca",4.03491395509212e-10,0.226060521569188,0.51,0.496,1.08272881070942e-05
"Rabep1",4.03876091916754e-10,-0.152157131130412,0.486,0.578,1.08376110504942e-05
"2610020C07Rik",4.06481318983026e-10,0.12711486744205,0.257,0.264,1.09075197135905e-05
