"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dgki",1.78969263984312e-09,0.14911535087401,0.601,0.6,4.48192727795914e-05
"Arhgef10",1.80356856226767e-09,-0.0663591562625205,0.251,0.296,4.51667675048692e-05
"Pkp4",1.82475506834045e-09,0.0433928699711004,0.363,0.391,4.56973411764499e-05
"Tmod1",1.90735783970056e-09,0.0340774304016946,0.231,0.259,4.7765962379621e-05
"Zdhhc14",2.00552964679425e-09,0.112625764174355,0.474,0.485,5.02244789446685e-05
"2010111I01Rik",2.03246646569177e-09,0.0713114218637942,0.35,0.369,5.0899057700319e-05
"Fto",2.08260516304638e-09,0.095744272999351,0.364,0.377,5.21546810981705e-05
"Gm38304",2.12599025926593e-09,0.0468205343125685,0.24,0.264,5.32411740627968e-05
"Rabgap1",2.14216191911825e-09,-0.0335881483591673,0.254,0.291,5.36461609404783e-05
"Lrrc8b",2.17525728189536e-09,0.162293072348069,0.388,0.393,5.44749681105055e-05
"Fubp1",2.2985928195668e-09,-0.0497106097334614,0.212,0.251,5.75636599804114e-05
"Ppp1r16b",2.34958844904786e-09,0.0204105717861784,0.332,0.375,5.88407435295055e-05
"Ankrd28",2.39888684515921e-09,0.0897148598481934,0.562,0.592,6.00753232633222e-05
"Vti1a",2.46019873145126e-09,0.0140637816642681,0.332,0.37,6.16107568317339e-05
"Stxbp6",2.75654301918527e-09,-0.114432185297764,0.278,0.332,6.90321068294566e-05
"Brd4",2.87988248362316e-09,0.0144494392921186,0.23,0.26,7.21208970373749e-05
"Tanc1",3.0649149145362e-09,0.105802855641538,0.252,0.266,7.67546642047301e-05
"Gab1",3.12702364136195e-09,-0.145014156318365,0.464,0.536,7.83100530506273e-05
"Zcchc11",3.15778985574379e-09,-0.0745681473731643,0.235,0.279,7.90805313573917e-05
"Fbxo7",3.24073177050286e-09,-0.0326226975069868,0.227,0.265,8.11576457287032e-05
"Atp6v0b",3.35145146881738e-09,0.0443509547140082,0.281,0.306,8.39303991335936e-05
"Chd6",3.45546135553945e-09,0.00216007146755293,0.274,0.305,8.65351187267746e-05
"Phactr1",3.60254889112496e-09,-0.105361645719765,0.314,0.366,9.02186318804424e-05
"Rere",3.61797452581033e-09,-0.0339449923627182,0.463,0.509,9.0604936049868e-05
"Snx24",3.6652958542802e-09,0.134815524123343,0.261,0.263,9.1790004078739e-05
"Rb1cc1",3.92533882072923e-09,-0.0439400530495839,0.218,0.255,9.83022600875222e-05
