"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Kcnma1",0.000563791370895068,-0.930414630978552,0.131,0.14,1
"Pam",0.000588978463319501,-1.10653729989962,0.175,0.173,1
"Gm2115",0.000597289280705899,-0.627495973270817,0.075,0.111,1
"Smad7",0.000607506205125311,-0.289047346754926,0.131,0.131,1
"Sms",0.000614061245359827,-0.468333180402934,0.155,0.2,1
"Msra",0.00061712452461079,-0.418792485006222,0.162,0.2,1
"Lrguk",0.000632019028438983,0.525212641209091,0.137,0.119,1
"Dusp16",0.00063606887748138,-0.487195168442988,0.145,0.187,1
"Gm11099",0.000657319873382716,0.381433650311287,0.281,0.229,1
"Diaph1",0.000675642454286033,-0.297262294498124,0.28,0.329,1
"Cep126",0.00067706781597223,0.459541710914855,0.223,0.191,1
"Tbl1x",0.00067835072174371,-0.260730404391656,0.324,0.375,1
"Spata13",0.000684786819315641,-0.271171312883872,0.358,0.411,1
"Gm26624",0.000695456770713483,-0.29790826950065,0.276,0.334,1
"Nek10",0.00070798693061797,0.443060927742179,0.231,0.192,1
"1700028P14Rik",0.000729537137668916,0.464153333257852,0.225,0.177,1
"Agbl3",0.000731665175442293,0.589111990173576,0.171,0.131,1
"Syt11",0.000738432638519029,-0.439446927826509,0.127,0.144,1
"Gm47423",0.000754242111600588,0.403358222915915,0.113,0.078,1
"Kcnip4",0.000758831381186279,0.668878128657331,0.3,0.308,1
"Actr3",0.000779523331543589,-0.272521913839773,0.219,0.234,1
"Wdr63",0.000792147358986425,0.468103535182433,0.257,0.215,1
"Mtus2",0.000798058242080613,0.613967337402819,0.159,0.126,1
"Cdr2",0.000816317591257121,-0.357558553958224,0.247,0.282,1
"Lrrc4",0.000836234614261047,-0.316848078852615,0.313,0.362,1
"Mbp",0.000843214028943666,-0.680799574755667,0.137,0.16,1
"Egfr",0.000880880126992013,-0.467893297821383,0.157,0.187,1
"Gm29683",0.000886493372737007,-0.429362998093733,0.225,0.275,1
"Nlk",0.000945207137112502,-0.30112196375773,0.364,0.41,1
"Col4a3",0.000947232835475006,-0.266606298413282,0.399,0.442,1
"Ptpn18",0.000947874662278344,-0.434541874587281,0.129,0.144,1
"Fbxl20",0.000955115008571944,-0.296435279803781,0.302,0.336,1
"Enox2",0.000958426978051818,-0.394861107926789,0.197,0.243,1
"Baz2b",0.000973642158975602,-0.256080956489988,0.475,0.518,1
"Acss3",0.00101447144065193,-0.268225535762212,0.438,0.485,1
"Cdc14a",0.00101802221915296,0.601008425344727,0.152,0.115,1
"Drc3",0.00102930920421772,0.394767407391991,0.218,0.192,1
"Gm11417",0.0010493575618896,0.401315118380099,0.208,0.184,1
"Insr",0.00106442150875353,-0.359238158669341,0.294,0.334,1
"Dnah2",0.00107066291600945,0.408881247135047,0.276,0.229,1
"Atxn1",0.00108325495468075,0.325864877903424,0.525,0.499,1
"Gphn",0.00108843627691845,-0.272181770881762,0.592,0.627,1
"Sorcs1",0.00112035264018194,-0.711436073458776,0.12,0.121,1
"Ccdc39",0.00113016885179284,0.279821693431547,0.459,0.408,1
"Nmnat3",0.00114822316671317,-0.524054586870277,0.079,0.115,1
"Atg10",0.00115852446758571,-0.341816417189245,0.213,0.254,1
"Fank1",0.00116299987484109,0.599523706788015,0.104,0.084,1
"Ddi2",0.0012335484957019,-0.411718005605119,0.188,0.218,1
"Wnt5b",0.0012346277809976,0.61007258577506,0.1,0.066,1
"Abr",0.00125621298248205,-0.39838668932749,0.222,0.252,1
"Elovl7",0.00127442200097769,-0.253196160075393,0.391,0.428,1
"mt-Nd4l",0.00129760147107072,0.479086243491121,0.156,0.115,1
"Abcc5",0.00136436213735043,-0.59304167600811,0.184,0.197,1
"St6galnac3",0.00138458995960344,0.499067422827852,0.113,0.078,1
"Dynlrb2",0.00139677255811018,0.669331902784063,0.116,0.084,1
"Map3k20",0.00142323336546755,-0.442017024076673,0.157,0.186,1
"Cdkl4",0.00142709280364334,0.499856541038519,0.144,0.131,1
"Fam104a",0.00144192774015894,0.476280312673054,0.126,0.089,1
"Eps8l2",0.00145274925286836,-0.33605456888379,0.258,0.297,1
"Ralgps2",0.00155436206166219,0.387638459719501,0.189,0.18,1
"Tuft1",0.00156089545173913,-0.286367450067533,0.291,0.338,1
"Tmlhe",0.00157744740149178,-0.382545823701996,0.213,0.259,1
"Ubxn11",0.00158502047080565,0.322788256438244,0.393,0.351,1
"Mccc2",0.00163644872904674,0.459506250780476,0.116,0.082,1
"Acsl1",0.00166654377938739,-0.452556185816774,0.129,0.146,1
"Rras2",0.00168647386632317,-0.41357267199177,0.111,0.129,1
"C130071C03Rik",0.00170003912295625,0.452419450172689,0.26,0.219,1
"Gm48623",0.0017069757413667,0.351146446110276,0.17,0.128,1
"Aldoa",0.00171560401891054,0.311251323608606,0.157,0.118,1
"Dpyd",0.00172437165984892,-0.296417234357032,0.337,0.362,1
"Tsnaxip1",0.0017600102168337,0.474425386147027,0.158,0.122,1
"Lrrc19",0.00182837441931736,0.276836965453058,0.267,0.255,1
"Gstt2",0.00186617170161849,0.453007267117374,0.183,0.141,1
"Glis2",0.0018922700611188,0.398736311538955,0.132,0.095,1
"Tmcc3",0.00191231171902577,0.459092927741058,0.149,0.113,1
"Hook3",0.00191293895886006,-0.331192173799068,0.259,0.3,1
"Mindy2",0.00193091510038346,-0.439486558977118,0.106,0.123,1
"Tcaim",0.00193604046691917,-0.472572316127118,0.097,0.116,1
"mt-Nd2",0.00206772009782386,0.370768915182276,0.313,0.262,1
"Pnpla1",0.00212711631197945,0.472207942722781,0.15,0.112,1
"Tmem132b",0.00214142564109042,0.587412138224257,0.107,0.074,1
"Lrrk2",0.00216499883470566,-0.260606336545647,0.29,0.318,1
"Rnf10",0.00216502033891519,-0.324125026788876,0.172,0.186,1
"Clint1",0.00217074519214811,-0.297029980131053,0.196,0.207,1
"Cdkl3",0.0021738349412554,0.56703867278504,0.134,0.107,1
"Sipa1l3",0.00218072484916793,-0.257724888293919,0.337,0.386,1
"Snd1",0.00225351242446966,-0.339004928740152,0.247,0.282,1
"Acss1",0.00231060556024523,-0.376537439859106,0.207,0.236,1
"Flcn",0.00232390112023897,-0.434083862936552,0.143,0.184,1
"Kdm3b",0.00236127513858621,-0.365432665429847,0.216,0.256,1
"Paics",0.00236464643930974,0.571074927447465,0.122,0.095,1
"Myo9b",0.0023940816123971,-0.405923064873055,0.14,0.177,1
"Prdx1",0.00240234995886743,-0.418488369199931,0.121,0.134,1
"Meis2",0.00241904126027402,-0.448591584350873,0.116,0.117,1
"Piezo1",0.00243686269002789,-0.423383393335263,0.147,0.176,1
"Ppp1r13b",0.00249781787460462,-0.398511268442093,0.133,0.157,1
"Ube2e3",0.00250201153458195,-0.370712747584544,0.15,0.165,1
"Megf9",0.00252472766662046,0.560525734482813,0.163,0.131,1
"B4galt6",0.00256186860673892,-0.276737705916244,0.266,0.315,1
"Rabl2",0.0026156543907388,0.484540135517809,0.119,0.084,1
"Map7",0.00267000629193307,-0.274558999863322,0.348,0.381,1
"Rufy1",0.00273402994292808,0.38969936137154,0.225,0.19,1
