"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sema4d",0.0116478162592807,0.251700448827218,0.107,0.086,1
"Nrp2",0.0116747365667762,-0.297542612454386,0.119,0.133,1
"Eef2k",0.0123714652179756,-0.274409557405688,0.091,0.1,1
"Cept1",0.0142943118536293,-0.274625326459947,0.094,0.103,1
"Tbcel",0.0143506951888578,0.264146340310972,0.11,0.089,1
"Gm2516",0.0149944083515501,-0.340912360182596,0.09,0.107,1
"Mbp",0.0156338997300841,0.274227861461965,0.103,0.11,1
"Gns",0.0168103065645636,-0.285761701622226,0.098,0.11,1
"Slco3a1",0.0183772262496791,0.26558578957304,0.13,0.107,1
"Rcbtb2",0.0193347422063919,0.260931717263017,0.127,0.105,1
"Tmem165",0.0193891808184416,0.265362900088735,0.139,0.116,1
"Fat1",0.0213553240605876,0.279106877012083,0.142,0.119,1
"Elp2",0.0217136188521455,0.287268254685134,0.102,0.083,1
"Fads2",0.0230087644436776,-0.288201707927334,0.092,0.104,1
"Adam18",0.0240136595711152,0.278404379188015,0.131,0.109,1
"Golga4",0.025830978772654,0.251655040634995,0.194,0.169,1
"Gdi1",0.0264764744853708,0.282680873360919,0.117,0.096,1
"Zfp641",0.0267079841598831,-0.293958420373421,0.096,0.111,1
"Chd5",0.0297218402758801,0.265460916292311,0.103,0.084,1
"Klhl24",0.0313604708528213,-0.280333153166881,0.105,0.121,1
"Ip6k2",0.0341682390949061,-0.257164024299367,0.114,0.127,1
"Ralbp1",0.0341927704709999,0.293573915074417,0.124,0.103,1
"Ppargc1a",0.035412923298015,-0.250119457432868,0.099,0.119,1
"Atg3",0.0360309926808113,0.268480467263518,0.121,0.102,1
"Pdcd11",0.0380996606849392,0.370938407294229,0.1,0.082,1
"Vps36",0.0400718921149334,0.306717183353375,0.103,0.085,1
"Prmt3",0.0401492229543088,0.279414501463413,0.114,0.095,1
"Tcf7l2",0.0436625160119972,0.299690145442329,0.327,0.299,1
"Aplp1",0.0443029199352672,-0.300850057050169,0.106,0.111,1
"Fmnl3",0.0448135827187853,-0.260989151752077,0.098,0.111,1
"Heatr5a",0.0473851348467707,-0.292232078465329,0.086,0.1,1
"Chsy3",0.0493386331852248,0.309050030054905,0.179,0.156,1
"Rab6b",0.0499656110677878,0.251170396262311,0.121,0.103,1
"Gpr107",0.0619151906202172,0.300082945896126,0.107,0.089,1
"Plekha1",0.0622396447448301,0.331647870135237,0.119,0.105,1
"Abat",0.0816996425894334,0.292501933203644,0.117,0.1,1
"Plekhg1",0.0879498274839961,0.281330196320626,0.136,0.117,1
"Frmd4a",0.0884786138285046,0.415046819860843,0.26,0.254,1
"Prr14l",0.0904988273497035,0.27702879047018,0.123,0.106,1
"Snx30",0.102259114324947,0.290318957741188,0.125,0.11,1
"Mfhas1",0.137331349527906,0.261264978397833,0.106,0.091,1
"Map1b",0.1517780965006,0.276005255852333,0.217,0.203,1
"Prkar2a",0.269386060556399,0.251396917528975,0.103,0.091,1
"Nkain2",0.814506128281095,0.531444394174854,0.28,0.275,1
