"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tead1",5.58756358511857e-28,0.255323875940146,0.399,0.325,1.39929354862124e-23
"Sclt1",6.30501355839289e-28,0.258273506670851,0.212,0.16,1.57896454542833e-23
"Eif1",7.40807893088964e-28,0.365178855435317,0.128,0.086,1.85520520666269e-23
"Luc7l3",7.49530601538084e-28,-0.260278848767647,0.3,0.316,1.87704948543182e-23
"Bckdhb",9.03090725746316e-28,0.272901144363666,0.283,0.221,2.2616101044865e-23
"Lgals8",1.80843476994169e-27,0.359234590259051,0.112,0.075,4.52886319436496e-23
"mt-Cytb",2.32020367066699e-27,0.494811047074396,0.274,0.206,5.81048605245134e-23
"Tpk1",2.36519467756332e-27,0.35935161949567,0.13,0.09,5.92315703102183e-23
"Egfem1",2.64452973387626e-27,-0.50888657853845,0.175,0.196,6.62269581254632e-23
"1700084C06Rik",2.89387158342907e-27,0.444675579092559,0.121,0.079,7.24712260638141e-23
"Rimklb",2.92448112118832e-27,0.320310358337851,0.177,0.128,7.32377807179191e-23
"Stx8",3.34132564729495e-27,0.278915508440577,0.199,0.148,8.36768181852075e-23
"Pdzrn3",3.39969458137663e-27,0.434522144266326,0.324,0.251,8.5138551401415e-23
"Mettl15",3.70238836600214e-27,0.418036575231787,0.15,0.103,9.27189118497915e-23
"Eva1a",3.7689311920242e-27,-0.412979775747488,0.221,0.258,9.43853438418619e-23
"Nsmf",4.36966910409057e-27,-0.393496036224228,0.154,0.166,1.0942962337374e-22
"A230009B12Rik",5.11439148932999e-27,-0.511821687470555,0.189,0.231,1.28079706067291e-22
"Cnot10",6.24728856297866e-27,0.258601119148497,0.125,0.09,1.56450847482674e-22
"Gm26693",6.85609078634263e-27,0.283242574643127,0.147,0.105,1.71697081562379e-22
"Gm28411",7.80373101635154e-27,0.266313323228035,0.139,0.101,1.95428835842492e-22
"Wwc1",8.53883877458735e-27,0.26224994688931,0.434,0.358,2.13838139431991e-22
"Apbb2",9.72883538552338e-27,0.28479038203279,0.191,0.142,2.43639224559662e-22
"Micu2",9.90080462126625e-27,0.376550159600654,0.112,0.075,2.47945850130371e-22
"Dcc",1.07470156860519e-26,-0.456478929204686,0.191,0.206,2.69137513825798e-22
"Emx2os",1.11257664301923e-26,-0.371125662998415,0.231,0.262,2.78622568711305e-22
"Saraf",1.39634146182939e-26,-0.332971755797354,0.126,0.128,3.49685792285934e-22
"Ube2e2",1.53841765284732e-26,0.274752521941181,0.434,0.356,3.85265932802554e-22
"Fndc3a",1.91563010321152e-26,0.313841427688109,0.168,0.122,4.7973124674726e-22
"Abca3",2.06839144293613e-26,0.346177580966354,0.138,0.097,5.17987269054496e-22
"Atxn2l",2.18059382418607e-26,0.309007267879897,0.157,0.114,5.46086111390917e-22
"Hmgn3",2.64677193147985e-26,-0.297143611436232,0.228,0.238,6.62831094800499e-22
"Klf15",3.1518471317141e-26,0.384746101705364,0.144,0.1,7.89317077195162e-22
"Gpi1",3.35933583432583e-26,0.295785285068995,0.169,0.124,8.41278472990216e-22
"Fzd3",3.73761359229156e-26,0.535394223080429,0.114,0.072,9.36010571917575e-22
"Scfd2",3.81158211271932e-26,0.330372751908596,0.164,0.118,9.54534508488298e-22
"Ano6",4.21000318426e-26,0.435880429903125,0.167,0.117,1.05431109743423e-21
"Abhd14b",4.79935529879147e-26,-0.53465615784336,0.105,0.124,1.20190254747635e-21
"Kcnk1",5.29322090791656e-26,-0.258964698919966,0.173,0.174,1.32558131196955e-21
"Lamp1",5.5035960236988e-26,-0.310684716528162,0.17,0.176,1.37826555221489e-21
"Myo1e",5.54462656671491e-26,0.313484126251961,0.183,0.136,1.38854083110241e-21
"Lats1",5.69474170716301e-26,0.257950017007785,0.125,0.09,1.42613416572483e-21
"Jakmip2",5.88328448075785e-26,0.402033604489402,0.138,0.094,1.47335093251619e-21
"Cbs",6.2558896547283e-26,-0.373560853186193,0.188,0.21,1.56666244623361e-21
"Snx24",7.36003597651371e-26,0.2665688323912,0.131,0.094,1.84317380959833e-21
"Fyco1",7.53837036732553e-26,0.287582142625829,0.177,0.131,1.88783409108933e-21
"Cradd",9.34135614417745e-26,0.407646110057511,0.131,0.089,2.33935581918636e-21
"Hdac4",9.65876076583665e-26,0.252434654060797,0.326,0.263,2.41884345858847e-21
"BC052040",1.26793734919533e-25,0.433395560728399,0.113,0.074,3.17529550358986e-21
"mt-Co1",1.5468280271963e-25,0.283194911207607,0.361,0.288,3.87372142850769e-21
"Samd12",1.68613484385624e-25,0.740755979546303,0.1,0.058,4.22258748946917e-21
"Map2k2",1.689540424497e-25,0.258731162758994,0.133,0.096,4.23111608506783e-21
"Ttr",2.01758862460273e-25,-0.671316617803598,0.122,0.168,5.05264719259261e-21
"L3mbtl3",2.25957887362949e-25,0.261455154213917,0.206,0.156,5.65866337323032e-21
"Adamts9",2.99209839600013e-25,-0.466197992632727,0.179,0.21,7.49311201310312e-21
"Garnl3",3.18736828138777e-25,0.407374077094927,0.101,0.065,7.9821263870794e-21
"Mpdz",3.62162378010981e-25,0.284753912228619,0.161,0.118,9.06963243252899e-21
"Pgap2",4.79389219439094e-25,0.271225198605714,0.155,0.114,1.20053442224132e-20
"Pantr1",5.05106668678134e-25,-0.363324755871644,0.253,0.288,1.26493863037065e-20
"Rbm28",6.98208643341867e-25,0.311930499079942,0.193,0.144,1.74852390552104e-20
"Lrch3",7.33182205399966e-25,0.261765231497909,0.311,0.249,1.83610819698313e-20
"Trappc9",7.88359770660187e-25,0.253308215527198,0.319,0.256,1.97428937366431e-20
"Me3",8.65678981311022e-25,-0.250404026842751,0.206,0.208,2.16791987289719e-20
"Add3",9.17753141676772e-25,0.283142090654996,0.621,0.548,2.29832919270114e-20
