"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sparcl1",39898.7358714417,0.157772765491481,0.069477363809973,2.27017343662931,0.0231970620351576,0.215643128250072
"CT010467.1",38168.6084750258,-0.0653945385585489,0.084546495433018,-0.775167130984162,0.438240907827247,0.738797102631767
"Scd2",36424.0148592587,0.131869547003618,0.0647869919576294,2.03438533072337,0.0419127597202375,0.279989017353305
"Cst3",36086.9884203029,0.213744542490283,0.0773044636416775,2.76576735052677,0.00567890335269111,0.120838069935104
"Eef2",33864.8695344801,0.11533672611502,0.0674799793806464,1.70871034321916,0.0875046172346731,0.374881570518614
"Cplx2",33693.3538310691,0.0289075257755551,0.0631175304375494,0.457877380355654,0.64704053857498,0.859169941759096
"Ncdn",33587.8230713145,-0.0989689501405604,0.072361046322777,-1.36807438481594,0.171288793710089,0.496213488996595
"Plp1",31779.1457538037,0.0554370029189086,0.073296256435706,0.75637710469604,0.449423131073374,0.745287206755938
"mt-Nd6",32017.9853620744,0.195832473089698,0.104045010757258,1.8494847941924,0.0643878414708187,0.332123103268439
"Sptbn2",31197.8426861831,-0.0569385431408988,0.0827054422908265,-0.688181710806796,0.491338359686697,0.769740330111901
