,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm15422,1.626476316,-0.005268508,0.052358185,-0.121853138,0.90301533,NA
Cd3d,1.598065198,0.002276068,0.050940909,0.079354782,0.936750434,NA
Gm43127,1.720381372,-0.020923922,0.048892604,-0.506376467,0.612592392,NA
Gm39436,1.584886651,0.038060591,0.049326189,0.783675932,0.433230289,NA
Gm47179,1.632729284,0.009384477,0.045852283,0.237139608,0.812548486,NA
Gm10466,1.665474113,-0.032211027,0.04617399,-0.753975405,0.45086399,NA
Gm12092,1.612911198,-0.026558268,0.050850577,-0.55557499,0.578501433,NA
5530401A14Rik,1.664053055,-0.023167737,0.048737456,-0.516048202,0.605820744,NA
Gm11574,1.63547441,-0.052107226,0.048628935,-1.007388669,0.313748034,NA
Cep295nl,1.662744833,-0.025300363,0.051054211,-0.503543794,0.614581998,NA
Hist1h3g,1.575664011,0.036522639,0.043426921,0.640852385,0.521618594,NA
Gm47994,1.62391846,0.011878902,0.044925475,0.320367952,0.748689417,NA
Gm31683,1.626248355,0.003777935,0.045946409,0.034309963,0.97262998,NA
5730507C01Rik,1.683674753,-0.062197561,0.046137307,-1.300588639,0.193399298,NA
Gm7868,1.600082767,0.011304631,0.055355618,0.125517867,0.900113581,NA
Gm9920,1.663788012,-0.073279377,0.051320418,-1.529115304,0.126235862,NA
AC113595.1,1.566878732,0.089993588,0.052739818,1.578882606,0.114362986,NA
Krt90,1.571152227,0.050039338,0.05227997,0.871199405,0.383645285,NA
Gm49528,1.674404911,-0.016027677,0.049873385,-0.327383396,0.743377923,NA
Mir99b,1.686839676,-0.096011837,0.046534365,-1.956022132,0.050462547,NA
Apom,1.662147054,0.014446805,0.052102601,0.28345553,0.776827666,NA
Gm23301,1.611478438,0.039122165,0.053389223,0.773142964,0.439437777,NA
Gpha2,1.663291294,-0.041966592,0.051319063,-0.780653231,0.435006475,NA
Ms4a14,1.697291377,-0.058398088,0.044822926,-1.493996333,0.135176578,NA
F530104D19Rik,1.653016873,-0.009602365,0.047739386,-0.201289621,0.840472118,NA
Pnliprp2,1.622586507,-0.002181107,0.046891767,-0.054085933,0.9568667,NA
Gm28154,1.623435075,-0.000385629,0.049593959,0.041462728,0.966927006,NA
Gm37067,1.627844431,-0.044339636,0.046457228,-0.991545262,0.321419403,NA
Ptpn7,1.613464923,-0.018054375,0.051128412,-0.359214519,0.719434616,NA
Fmo4,1.616827554,-0.055176281,0.04985429,-1.227601189,0.219596715,NA
4930551O13Rik,1.61772181,0.016778143,0.052011086,0.442741365,0.657952819,NA
Gm13496,1.580988473,0.004520343,0.049160204,0.123892598,0.901400314,NA
Gm14091,1.545117356,0.060598442,0.052085564,0.955926655,0.339109291,NA
Cxcr3,1.613248883,-0.005742381,0.047363175,-0.0896034,0.928602382,NA
Mir384,1.620954126,-0.005761759,0.044586198,-0.135309036,0.892367541,NA
Gm5946,1.593653477,0.005282617,0.049919069,0.138291266,0.890010228,NA
Gm8349,1.622697798,0.020676728,0.048892082,0.483110568,0.629017231,NA
1700010K24Rik,1.597230713,0.071073264,0.053733031,1.509261708,0.131231916,NA
Arhgef38,1.596484837,0.042096531,0.047179585,0.866794129,0.386054819,NA
Gm13303,1.580541886,0.004421586,0.047494517,0.099570967,0.920684944,NA
Baat,1.587468604,0.053957909,0.05077318,1.024535321,0.305582497,NA
Gm12542,1.602046588,0.007612887,0.053101609,0.180494544,0.856764337,NA
Gm12630,1.644668537,-0.026174252,0.045471671,-0.659229973,0.509748103,NA
Mir697,1.583176115,-0.003752762,0.048819479,-0.031624923,0.974771167,NA
Gm12933,1.552780929,0.036977029,0.050250464,0.757147456,0.448961526,NA
Tssk3,1.650611769,-0.031793533,0.052667336,-0.622692765,0.533486438,NA
Gm13245,1.58975917,0.010579723,0.045076581,0.293484628,0.769151748,NA
Gm5551,1.571841869,0.075307592,0.049157281,1.406897168,0.159457884,NA
Gm42560,1.596402735,-0.026856151,0.05138758,-0.514091327,0.607188141,NA
Gm17092,1.636817256,-0.092760839,0.049759332,-1.84657669,0.064808515,NA
Gm8091,1.619837957,-0.02991081,0.053629062,-0.570435822,0.568382139,NA
A930041C12Rik,1.561167812,-0.061826831,0.050886289,-1.103968701,0.269606715,NA
Gm26515,1.623616263,0.045961864,0.045732455,1.35314067,0.176010695,NA
Gm43936,1.556602665,0.001546388,0.049950358,-0.02228404,0.98222138,NA
Egfr,235.5852107,-0.248913392,0.091082274,-2.737207203,0.006196325,0.585799265
Gm25193,1.638997661,-0.04263075,0.050980613,-0.880059398,0.378827133,NA
Gm23098,1.591209303,0.055146835,0.050813919,1.631118416,0.102865335,NA
Clec1b,1.589193721,-0.051135513,0.050537213,-0.99963316,0.31748807,NA
BC060293,1.626027497,-0.022985794,0.044899019,-0.539960736,0.58922411,NA
Mesp1,1.590302454,0.014415717,0.052987577,0.300756824,0.763599934,NA
Gm4265,1.670360284,-0.032372938,0.049670844,-0.632389645,0.527132298,NA
Gm4974,1.598159832,0.024467058,0.043761118,0.657307053,0.510983502,NA
5830468F06Rik,1.582639859,0.0241193,0.046617935,0.561921451,0.574169538,NA
Gm45424,1.632902559,0.050336282,0.043884587,1.328017769,0.184172237,NA
Gm26994,1.589725266,0.068327175,0.052068818,1.497782199,0.134189847,NA
Gm49067,1.58451164,0.063087602,0.050137981,1.56730553,0.117043293,NA
Gm29266,1.551123939,-0.001322735,0.04971571,0.022529109,0.982025892,NA
Gm32710,1.609032666,-0.000924013,0.044547158,-0.014178897,0.988687256,NA
Gm48739,1.573642612,0.015464166,0.053075424,0.284427993,0.77608241,NA
Cd3e,1.655813512,-0.039818093,0.047198865,-0.930534756,0.352094278,NA
Gm31557,1.603965248,-0.008022151,0.046734487,-0.169936566,0.865060024,NA
Gm34004,1.570910506,-0.024343912,0.047945299,-0.500336311,0.616838291,NA
Gm37660,1.604119509,0.001034568,0.05110029,0.143350786,0.886013148,NA
Gm47604,1.615336076,-0.069266459,0.047293527,-1.527784035,0.126566167,NA
Gm11960,1.620963333,-0.032170687,0.051693862,-0.714139997,0.475140616,NA
Dppa1,1.547831273,-0.045374764,0.046042359,-0.993541724,0.320446028,NA
Il5,1.569746971,0.042375823,0.050814545,0.719354711,0.471922394,NA
Gm16013,1.581850375,0.004676704,0.04715461,0.126012885,0.899721725,NA
Gm17235,1.608747218,0.017378084,0.048722523,0.468060854,0.639741072,NA
Mir8102,1.586582427,0.025482618,0.045856284,0.599871135,0.548592121,NA
Gm22661,1.620733191,0.048691955,0.04449605,1.101809367,0.270544557,NA
Gm16335,1.605133605,-0.031960135,0.051645954,-0.708176675,0.478835549,NA
Gm17816,1.606369608,-0.024176723,0.046845012,-0.559062427,0.576119116,NA
Gm47385,1.674846132,-0.027346578,0.048250998,-0.715032552,0.474588929,NA
Gm26623,1.551882909,0.093980228,0.053555026,1.694732897,0.090126102,NA
Gm16537,1.601050188,-0.049422478,0.050780625,-0.867627717,0.385598168,NA
Iglc1,1.534250658,0.017844302,0.034903961,0.4662276,0.641052596,NA
Gng5-ps,1.570016772,0.018982889,0.050384259,0.391994376,0.695062369,NA
CT009627.1,1.649880465,-0.024549538,0.043101538,-0.595999542,0.551175533,NA
Gm37419,1.59699512,-0.023352463,0.046735119,-0.458197542,0.646810525,NA
Hba-ps4,1.586275193,0.05597317,0.051113065,1.318052343,0.187486127,NA
CT025652.2,1.579282413,-0.056264067,0.046797006,-1.041426847,0.297677488,NA
Gm10309,1.566939044,0.026140426,0.046907544,0.488980837,0.624855264,NA
Gm7599,1.583796419,0.017126812,0.052772099,0.288697489,0.772812884,NA
Scarna17,1.558297634,-0.001352582,0.048810414,-0.029743324,0.976271759,NA
Gpr152,1.628022028,-0.051187225,0.048166226,-1.190356007,0.233906496,NA
A430093F15Rik,1.575884622,0.000874609,0.047684579,-0.005297975,0.995772847,NA
Gm18800,1.473733122,0.054069036,0.048081638,1.025852449,0.304961139,NA
En1,1.563897653,0.033565181,0.044904538,0.680355202,0.496279579,NA
Gm15674,1.573500013,-0.033731075,0.046243397,-0.729822965,0.465498405,NA
Fcmr,1.482419698,0.090793829,0.048001246,1.822718678,0.06834601,NA
Gm8010,1.617960293,-0.070686491,0.046479475,-1.497489382,0.134265966,NA
Gm6606,1.534217353,0.028662073,0.05039918,0.604555128,0.545474629,NA
4930532G15Rik,1.572973198,-0.044619266,0.049506302,-0.869024712,0.384833615,NA
Pax8,1.576306306,0.006703361,0.039271798,0.169949563,0.865049802,NA
Hoxd1,1.503447899,0.03099042,0.043464286,0.64310162,0.520158164,NA
Gm14472,1.574964189,0.038495785,0.043424131,1.401839793,0.160963093,NA
Cpa3,1.580687032,-0.07974183,0.043014902,-1.683641698,0.092250935,NA
Aqp10-ps,1.587740503,-0.025413169,0.047869118,-0.548938531,0.583047635,NA
Mir7013,1.545106291,-0.011983525,0.045047326,-0.263045091,0.792515825,NA
Cd2,1.606989777,-0.026394009,0.041403207,-0.677483197,0.498099427,NA
Gm12439,1.546085794,0.002001996,0.048565996,0.025678039,0.979514141,NA
Padi4,1.533809262,0.039270355,0.049471733,0.779123704,0.435906848,NA
Uts2,1.600644367,-0.058907986,0.051225481,-1.153997702,0.248501111,NA
Gm36401,1.485323393,-0.010927661,0.047195046,-0.228573652,0.819200305,NA
Ywhaq-ps2,1.513289692,0.020615673,0.051255929,0.367795511,0.713025716,NA
Gm4793,10.16031954,-0.249020538,0.094602079,-2.648006965,0.008096786,NA
Gm17135,1.486983798,-0.002599324,0.04897513,-0.066985801,0.946593007,NA
Gm28719,1.554360292,-0.038114561,0.05183257,-0.723570308,0.469329576,NA
Gm44207,1.563045021,-0.011918733,0.047073353,-0.253058615,0.800222919,NA
Gm5320,1.592633351,-0.05154015,0.05150444,-1.065139674,0.286812728,NA
Gm44669,1.549186807,0.063185968,0.053497884,1.380445868,0.167449406,NA
Gm19395,1.518341682,0.051236181,0.052424735,1.317909362,0.187533991,NA
Gm34983,1.517287207,0.053351887,0.044076288,1.22447746,0.220772164,NA
Vmn2r86,1.518599814,-0.005034957,0.048265298,-0.114765809,0.90863075,NA
Gm45163,1.485723861,0.04972445,0.049406118,1.021416627,0.307057091,NA
Emilin2,55.52930574,-0.24914585,0.103581983,-2.360962918,0.018227553,0.707547848
Insl3,1.503800456,0.001865613,0.048431053,0.023289018,0.981419731,NA
Gm26586,1.519716873,0.011725049,0.039757648,0.339758648,0.734038291,NA
9430002A10Rik,1.550773408,0.013726234,0.053341056,0.213961152,0.830577352,NA
Syce1l,1.563223931,-0.060280721,0.051085388,-1.054725988,0.291550663,NA
Gm49037,1.546711085,-0.094331235,0.052235323,-1.59319563,0.111116311,NA
4930517O19Rik,1.607352916,-0.046869172,0.051791437,-0.90655683,0.364641199,NA
Gm40513,1.565945845,0.031527288,0.053349633,0.52553656,0.599210245,NA
Gm47239,1.526614741,0.08212934,0.047700837,1.85201724,0.064023347,NA
Gm27686,1.514168727,0.057191257,0.049575255,0.932490851,0.351082913,NA
Gm39348,1.544528801,-0.001240726,0.048158164,-0.002988063,0.997615874,NA
B230323A14Rik,1.608131992,-0.036318939,0.045661374,-0.833769777,0.40441073,NA
1700065D16Rik,1.606590228,-0.023823758,0.051791806,-0.52808201,0.597442417,NA
Gm36993,1.507353497,0.017946088,0.048460148,0.306480594,0.759238753,NA
Gm12267,1.556436054,-0.009666948,0.043235434,-0.224386721,0.822456402,NA
Gm27326,1.527574932,0.025967508,0.047205032,0.636364798,0.52453868,NA
Trim80,1.488455317,0.051428852,0.048476812,0.847412505,0.396765237,NA
Gm15326,1.61062624,-0.075276846,0.04792508,-1.541929751,0.123090665,NA
Gm41071,1.556002258,-0.086235461,0.052082178,-1.549274218,0.121315815,NA
Fam110c,1.579140198,-0.005293108,0.046886521,-0.107763242,0.914183502,NA
Gm38103,1.526364081,0.011371856,0.048225102,0.254806105,0.79887286,NA
Slc10a1,1.515584315,-0.026488385,0.049261226,-0.534535443,0.592971134,NA
Stx19,1.571500179,-0.055084262,0.050288218,-1.011380998,0.311834112,NA
Krtap7-1,1.51708105,-0.044012007,0.046740373,-0.957296761,0.33841749,NA
Gm29050,1.564693557,0.004687558,0.048130946,0.065438226,0.947825089,NA
AC164431.1,1.527763027,0.020879291,0.043086349,0.43526064,0.663373251,NA
Slc22a1,1.528123611,0.021478859,0.049085716,0.440505336,0.659571149,NA
CAAA01141682.2,1.535791069,0.006844247,0.053236059,0.195107674,0.845308655,NA
Snora78,1.579537664,0.052706362,0.049831057,1.168103129,0.242765168,NA
Gm20508,1.61164557,0.00745074,0.050439436,0.207215459,0.835841595,NA
Gm21981,1.546497355,0.014179074,0.051071784,0.339286372,0.734394008,NA
Gm5684,1.483829878,0.038033975,0.043251388,0.743158481,0.457385737,NA
Gm37108,1.512014095,0.018379956,0.048859693,0.336401966,0.736567767,NA
Gm28802,1.564257678,-0.02990595,0.044533911,-0.703523693,0.481729447,NA
Gm26620,1.534633724,-0.001127763,0.053568204,-0.01596736,0.987260432,NA
Gm38037,1.532974906,0.018279004,0.043983677,0.376739876,0.706366926,NA
Gm13880,1.550850237,-0.038940644,0.04259838,-0.907155012,0.36432483,NA
Gm13886,1.529967848,0.039794483,0.042254807,1.033154409,0.301531644,NA
Pax1,1.523397575,-0.04792824,0.04527133,-0.913867928,0.360786248,NA
Gm14637,1.523776373,-0.015222654,0.045359363,-0.312749914,0.754470671,NA
9530027J09Rik,1.563674217,-0.03096227,0.048652492,-0.623196915,0.533155129,NA
4930419G24Rik,1.513384588,-0.007984322,0.046223263,-0.174607347,0.861388175,NA
Sis,1.540332716,0.000112738,0.045989038,0.037668079,0.969952327,NA
Gm37971,1.507706956,0.068827288,0.05234872,1.352920939,0.176080889,NA
Samd13,1.53733011,-0.035494586,0.047916558,-0.698444,0.484899568,NA
Melk,1.479846278,0.045170027,0.046661272,0.894676341,0.37096013,NA
Gm12853,1.555306272,0.002249181,0.046189506,0.067430736,0.946238801,NA
Nppb,1.547667226,-0.087653796,0.052026917,-1.694445495,0.090180661,NA
Acr,19.74317045,-0.249557574,0.099153444,-2.606677921,0.009142531,NA
Gm5106,1.531160015,-0.039220246,0.048965807,-0.826092501,0.408751621,NA
Gm21149,1.463831081,0.031418641,0.044475359,0.574951923,0.565323812,NA
Gm42576,1.501830343,0.022316704,0.044065844,0.519002347,0.603759105,NA
Sult1d1,1.621834404,-0.045204862,0.027621033,-1.88289358,0.059714791,NA
1700008B11Rik,1.493476878,0.006818421,0.047045706,0.121402149,0.903372515,NA
Gm44432,1.57474953,-0.078217224,0.049845033,-1.767781521,0.077097435,NA
1700123L14Rik,1.588008334,-0.033573423,0.051520136,-0.663380425,0.50708694,NA
Nanog,1.511028992,0.028879917,0.05295183,0.794057909,0.42716172,NA
Gm15862,1.570879965,-0.028687297,0.052621581,-0.568040527,0.57000745,NA
1700073E17Rik,1.533054066,-0.016592947,0.049027952,-0.333894282,0.738459335,NA
Gm15784,1.568932799,-0.043954212,0.051337825,-0.915043779,0.360168648,NA
AC169509.1,10.87576533,-0.249624264,0.093736695,-2.77390996,0.005538701,NA
Gm39027,1.596236302,-0.080208357,0.052702547,-1.648435964,0.099263241,NA
Gm15880,1.508929905,-0.017008073,0.045872132,-0.346239003,0.729163105,NA
Acsm4,1.545083072,-0.019723176,0.047632224,-0.44122516,0.65905,NA
Gm2044,1.5601005,-0.029640574,0.047900644,-0.713404295,0.475595616,NA
Mfsd4b5,1.498563255,0.06695151,0.047033834,1.525746429,0.127073027,NA
Pbld1,1.519142627,0.00844754,0.051650078,0.158726756,0.873884158,NA
Gad1-ps,1.526061024,-0.001129897,0.049151013,0.193584361,0.846501345,NA
Gm9176,1.497349648,-0.035014984,0.049812837,-0.682057975,0.495202292,NA
Gm45231,1.51587053,0.001467706,0.043293723,0.013294443,0.989392882,NA
Grk1,1.42880236,0.035385258,0.040779605,0.657905331,0.510598965,NA
Gm16159,1.509234249,0.011363021,0.043866016,0.182796316,0.854957839,NA
Gm9908,1.593572645,-0.060443507,0.041540219,-1.540027451,0.123553662,NA
Pou4f2,1.557078809,-0.03422959,0.043022722,-0.855116827,0.392486475,NA
Gm45449,1.555165077,-0.009328006,0.049399389,-0.187257903,0.851458428,NA
Podnl1,1.502274836,0.034527348,0.048011085,0.713558944,0.475499952,NA
Rnase13,1.544486846,-0.052054922,0.051808853,-0.977871879,0.328137695,NA
Gm47505,1.528212683,0.00450252,0.04821723,0.056057763,0.955295791,NA
Trcg1,1.52038214,-0.00066149,0.050729385,0.011836014,0.990556448,NA
Gm16127,1.518586175,-0.072169017,0.048652147,-1.505042088,0.132313256,NA
Gm17163,1.44971874,-0.011085737,0.042447104,-0.247437334,0.804569784,NA
Xcr1,1.499609641,0.007920221,0.047942999,0.214136511,0.830440604,NA
Tac4,1.50234926,0.028493285,0.041936263,0.617518065,0.53689307,NA
Gm44544,1.544054059,-0.044839056,0.048928517,-0.971847658,0.331126342,NA
Cep112it,1.511804928,-0.009841998,0.050762641,-0.196796767,0.843986581,NA
Cd300ld4,1.46765176,0.046868685,0.048680257,0.965035549,0.334527007,NA
Btn1a1,1.520103442,0.006881263,0.048001802,0.102695153,0.918204921,NA
Gm11349,1.506922979,-0.008548579,0.047707122,-0.178783389,0.858107789,NA
Gm47781,1.532128217,-0.035939576,0.051002358,-0.671544087,0.501873984,NA
1700026N04Rik,1.524554305,-0.069764754,0.051124807,-1.429178573,0.152952915,NA
A530065N20Rik,1.56962953,-0.046301753,0.053365113,-0.863407096,0.387913679,NA
Gm48812,1.468885681,0.032748537,0.051310127,0.71479231,0.474737388,NA
8030423J24Rik,1.554424627,0.009898012,0.050564786,0.401767822,0.687854906,NA
AI463170,1.491777502,0.028650604,0.040395673,0.756414386,0.449400785,NA
Gm49301,1.475814356,0.015239378,0.047179705,0.334178128,0.738245148,NA
Fbxo43,1.500143996,-0.053981924,0.045622752,-0.995034659,0.319719408,NA
Gm16294,1.565224766,-0.080897286,0.050011174,-1.388202377,0.165075429,NA
AC166110.4,1.536940968,-0.071639908,0.050656981,-1.338498139,0.180734107,NA
Ppp1r18os,1.468564696,0.003890752,0.039362965,0.071995531,0.942605464,NA
Prph2,1.499387619,0.008290935,0.048727846,0.124096983,0.901238487,NA
Dsc1,1.579130899,0.026618386,0.048957667,0.885224077,0.376035789,NA
Gm4841,1.485869207,0.068405876,0.049803795,1.374252152,0.169363415,NA
Gm17068,1.53517772,0.010278492,0.04915041,0.189339961,0.849826377,NA
Gm47735,1.491334605,-0.012543459,0.048112489,-0.25592013,0.798012511,NA
Gm17969,1.507835044,-0.056745871,0.050178488,-1.061668961,0.288385995,NA
Acmsd,1.506438498,-0.058840393,0.045894285,-1.408340975,0.159030128,NA
Gm37984,1.45238259,0.017400209,0.051931179,0.428606981,0.668209265,NA
9630010A21Rik,1.502376075,-0.046354404,0.047311693,-1.025088323,0.305321515,NA
Gm43760,1.51517352,-0.055743465,0.043832752,-1.068400935,0.285339695,NA
Gm11084,1.466606352,0.075080685,0.04897856,1.464448511,0.143071442,NA
Spcs2-ps,1.51156665,-0.026645312,0.04146038,-0.750301399,0.4530732,NA
Tgm6,1.565028159,-0.017214298,0.038900951,-0.474559741,0.635100807,NA
Gm14104,1.480248579,0.02844927,0.045983976,0.624221704,0.532481995,NA
Gm14127,1.512747231,-0.086491231,0.050540749,-1.455884625,0.145424517,NA
Gm14415,1.413272017,0.018676275,0.045524534,0.390756696,0.695977087,NA
Gm15155,1.536753314,-0.078635916,0.050649839,-1.517799283,0.129065006,NA
Fabp12,1.43560962,-0.008712366,0.043995646,-0.193456051,0.846601822,NA
Gm42196,1.490127153,0.00269882,0.045689151,0.118039724,0.906036183,NA
C630028M04Rik,1.477245048,0.00629194,0.051678117,0.13642513,0.891485208,NA
4933407E24Rik,1.479838722,0.016003416,0.048480178,0.29924479,0.764753276,NA
Ube4bos1,1.527286027,-0.055774383,0.052420355,-1.105209647,0.269068758,NA
Arl9,1.487251549,-0.001519128,0.039302115,-0.050038719,0.960091534,NA
Mir7026,1.512529349,-0.039812758,0.048440693,-0.840350247,0.400712036,NA
Gm43813,1.415577291,0.011993953,0.048882211,0.284845696,0.775762361,NA
Gm43797,1.516871643,-0.0263424,0.047600135,-0.608939769,0.542564363,NA
Gm44090,1.473118837,0.015987226,0.050838421,0.404692889,0.68570327,NA
Gm44154,1.466385742,-0.049745162,0.052178562,-0.859674052,0.389968742,NA
Ggnbp1,78.99742175,-0.250421064,0.098802416,-2.540426128,0.011071748,0.665272554
Gm43965,1.510338848,-0.048589915,0.039808885,-1.200908689,0.229786623,NA
Lockd,1.469335952,-0.033300686,0.042901805,-0.752487056,0.451758211,NA
Gm26790,1.50009805,0.015118202,0.047234874,0.405492459,0.68511556,NA
Hsd17b14,1.431437363,0.039546867,0.050933681,0.690153977,0.490097362,NA
Fut1,1.46782836,0.034849773,0.045146353,0.750966526,0.452672801,NA
Izumo1,1.445667724,0.087498958,0.049545531,1.628303815,0.103460481,NA
C86187,1.506384105,0.011908298,0.04754721,0.256006811,0.797945578,NA
Gm44508,1.435864186,-0.009012089,0.044973702,-0.20429118,0.838125962,NA
Gm45222,1.505622949,0.014090217,0.046228665,0.305986513,0.759614915,NA
Gm36736,1.53085015,-0.015665396,0.048712384,-0.318960732,0.74975629,NA
Gm32786,1.425847155,0.030780232,0.050601987,0.513233699,0.607787856,NA
Gm9767,1.510606858,-0.0286384,0.04496705,-0.789180204,0.430006691,NA
Gm8960,1.493038207,0.066681384,0.047592566,1.292867369,0.196056935,NA
Gm16166,1.591033707,-0.044199745,0.039143816,-1.055834477,0.291043844,NA
Gm45546,1.471270761,0.02594597,0.052899572,0.517092035,0.605091913,NA
Gm8054,1.450423778,-0.004044254,0.048367365,-0.101650601,0.919034014,NA
Gm16208,1.544941036,-0.031546119,0.045811798,-0.796612939,0.42567586,NA
Gm10916,1.538287042,-0.076722974,0.048467598,-1.590222521,0.111784656,NA
Gm37472,1.532228062,-0.01957551,0.047102752,-0.442499523,0.658127776,NA
Gm9748,1.467471269,0.018767393,0.050772285,0.369002219,0.712126071,NA
Gm38431,1.493201844,-0.007520304,0.046664457,-0.156910546,0.875315349,NA
Gm47403,1.532351399,-0.029563342,0.049195337,-0.717359121,0.473152536,NA
Gm11399,1.536715503,-0.032043122,0.046467913,-0.79339582,0.427547246,NA
Gm12037,1.479972429,0.009642203,0.048469591,0.240221027,0.810158914,NA
Btnl9,1.477823686,0.003893928,0.037677954,0.131521288,0.895362947,NA
Gm12208,1.468445301,-0.053172207,0.04818494,-0.984973384,0.324637145,NA
Ccdc167,119.7624989,-0.250743528,0.086300168,-2.90459048,0.003677339,0.545456169
Mir744,1.489688829,-0.006547836,0.048475503,-0.098311975,0.921684569,NA
Gm39566,1.554053504,-0.011243036,0.044141748,-0.291290052,0.770829495,NA
Gm7054,1.495568034,-0.024885393,0.047627743,-0.514788826,0.606700595,NA
Gm19046,1.486009314,0.008840661,0.043072003,0.279245049,0.780056774,NA
Gm18949,1.465144015,-0.0167158,0.045124733,-0.360570395,0.718420624,NA
Gm49397,1.448832802,0.027051091,0.045966911,0.593921348,0.55256472,NA
Gm22500,1.475285909,0.042361231,0.046372312,1.405621413,0.159836574,NA
Gm37606,1.477707223,0.017743111,0.050970605,0.437976514,0.661403309,NA
Gm26622,1.474222646,9.69E-05,0.049623017,-0.012346953,0.990148807,NA
AC167363.2,1.379581231,0.019015508,0.045220434,0.285260639,0.775444466,NA
Gm19585,1.476953996,0.048568726,0.048903284,1.178616887,0.238550764,NA
Cd70,1.440086429,-0.005325687,0.046836503,-0.117719261,0.906290105,NA
Cd5,1.450526755,-0.061992656,0.047173422,-1.346214833,0.178233243,NA
Gm4952,1.429587842,-0.033577449,0.046611947,-0.730057051,0.465355313,NA
CR974586.6,1.491594976,-0.046186441,0.0441032,-1.056288516,0.290836421,NA
Rpl9-ps7,183.732767,-0.253855975,0.089200371,-2.847343209,0.00440858,0.553569634
Gm15789,1.430407472,0.027035404,0.044187323,0.808763123,0.418651412,NA
Gm37849,1.495384537,-0.042175082,0.051112173,-0.868590851,0.38507096,NA
8030442B05Rik,1.432966702,-0.022095974,0.046647221,-0.432585947,0.665315601,NA
Gm14239,1.506135659,-0.035879213,0.04725186,-0.773557269,0.43919265,NA
Pmepa1os,1.444403608,0.018936349,0.044582433,0.483583096,0.628681774,NA
1700064H15Rik,1.489310612,-0.044926262,0.045908204,-0.968975637,0.332557345,NA
Il21,1.438792011,0.014694707,0.05079399,0.194703558,0.845625026,NA
Gm42607,1.445667375,0.016450782,0.051522491,0.311387323,0.75550619,NA
Lenep,1.467056003,-0.030921783,0.048106421,-0.662701555,0.507521714,NA
Gm37859,1.411567342,0.048542254,0.050286348,0.95519386,0.33947967,NA
5330425B07Rik,1.423143752,-0.033084662,0.043768093,-0.702480039,0.482379846,NA
Gm42837,1.408401255,0.086363986,0.047530606,1.716590276,0.08605406,NA
AL805899.2,1.502532449,0.002258049,0.044320788,0.229810488,0.818239035,NA
Zfp988,1.496618772,-0.081578123,0.050155616,-1.60714835,0.108021829,NA
Nppa,1.469990389,-0.026846676,0.047977522,-0.563729784,0.572938044,NA
BC039966,1.463052284,0.006679269,0.042948446,0.220688346,0.825335106,NA
Gm25982,1.446234447,-0.015834674,0.050141433,-0.304456515,0.760780117,NA
Gm43489,1.466042978,-0.055909081,0.048267018,-1.169212346,0.242318088,NA
Gm10471,1.505655129,-0.026622699,0.044886281,-0.647446273,0.517343156,NA
Il6,1.411805439,-0.066516677,0.046449957,-1.246468028,0.21259262,NA
Gm43815,1.44056253,-0.040467746,0.047799969,-0.758233656,0.448311117,NA
Gm40331,1.479109686,-0.035462844,0.046958914,-0.731458361,0.464499229,NA
Gm26597,1.384623248,-0.020179536,0.040889464,-0.433057358,0.6649731,NA
Gm42788,1.502397191,-0.012870413,0.04315668,-0.326869786,0.743766374,NA
Gm44712,1.472233569,-0.028617316,0.049137289,-0.5327238,0.594224788,NA
1700018A23Rik,1.410922216,-0.01533259,0.042319568,-0.345462748,0.729746511,NA
Gm36640,1.494130226,-0.016193196,0.042224583,-0.45384301,0.649941824,NA
Gm44013,1.490497888,-0.075952171,0.04795921,-1.745914684,0.080825778,NA
Rps8-ps4,1.43378151,-0.024330464,0.044609671,-0.537229275,0.591109252,NA
Gm19248,1.507763262,-0.032012016,0.044421477,-0.775059537,0.43830448,NA
Gm44570,1.397200431,-0.009252317,0.048952755,-0.185372233,0.852937086,NA
Gm26862,1.442737853,0.019213804,0.05087474,0.518513551,0.604100008,NA
Gm4887,1.460104865,0.024208897,0.048151754,0.638668191,0.52303881,NA
Gm44966,1.465741088,-0.011262829,0.040935822,-0.253854671,0.799607835,NA
Gm14376,1.432879632,-0.001286335,0.046455785,-0.042610703,0.966011864,NA
Gm6494,1.441105735,0.060522451,0.047189579,1.384120808,0.166321466,NA
4930484H19Rik,1.506764781,-0.05243941,0.050433842,-1.03345496,0.301391038,NA
Gm29585,1.518582488,-0.034747303,0.046701172,-0.892603206,0.372069702,NA
Gm45560,1.428302298,-0.023435989,0.045221571,-0.485214729,0.627524035,NA
Gm45861,1.443346946,-0.020665367,0.046095718,-0.406137489,0.684641581,NA
Gm18001,1.445022286,-0.013325045,0.050896518,-0.267262015,0.789267431,NA
Gm27045,1.481463657,-0.013010683,0.046224435,-0.296563025,0.766800143,NA
Gm8108,1.451007967,-0.003362782,0.041018117,-0.077433999,0.938278295,NA
Rnase2b,1.446153921,0.004093706,0.049950673,0.090955578,0.927527888,NA
Gm32742,1.458283756,-0.011592156,0.04218763,-0.281724465,0.778154793,NA
Odf3l1,1.432041108,-0.086117602,0.04695761,-1.906109249,0.056636033,NA
Foxb1,1.447479128,-0.010507968,0.040093714,-0.269148216,0.787815628,NA
Fam83b,1.434478548,-0.018765626,0.044057236,-0.433068878,0.664964731,NA
