,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ddx41,413.6429758,0.086519939,0.096378344,0.9072639,0.36426726,0.763752329
Gpr155,810.5229459,0.086565451,0.147088069,0.533470929,0.59370763,0.870517218
Gale,159.1945388,0.086573681,0.142455054,0.613234878,0.539721046,0.851617309
Sh3gl3,534.1759087,0.086590258,0.126054295,0.722734914,0.469842761,0.817708142
Gm8493,4.685622878,0.086593027,0.148030215,0.678296842,0.4975835,NA
Rpl10-ps3,58.68884715,0.086594962,0.190575717,0.52379915,0.600418245,0.873786282
Gm17195,3.466958986,0.086629483,0.149843873,0.464458672,0.642319163,NA
Rwdd2a,283.6652228,0.086634054,0.129517577,0.696106642,0.486362047,0.826181415
Mob2,399.3694602,0.086670221,0.102158735,0.854645863,0.39274723,0.780348565
Mat1a,2.234734506,0.08671142,0.142650172,0.520590673,0.602651948,NA
Bms1,371.0199062,0.086712523,0.125146999,0.659039666,0.509870298,0.835660223
Gm47573,5.82012518,0.086753981,0.183496241,0.376070857,0.706864219,0.912261549
Pik3c3,576.0044025,0.086782625,0.147157623,0.523865867,0.600371837,0.873786282
Smg8,224.6133969,0.086809223,0.162156465,0.505120369,0.613474295,0.880523296
Emc10,3496.356261,0.086811539,0.10313273,0.826974436,0.408251551,0.789166722
Tpd52l1,492.600759,0.086814263,0.123254271,0.721916606,0.470345751,0.817848907
Gm8566,52.71641091,0.0868411,0.169281623,0.524005502,0.600274713,0.873786282
Hccs,385.4068009,0.086864965,0.08924144,0.980095178,0.327039139,0.738336956
1700001L19Rik,179.8234296,0.08688362,0.153559274,0.607679183,0.543400273,0.852295031
Tmem63b,1365.337544,0.086929943,0.152561878,0.513994314,0.607255966,0.877455013
Gm18113,3.532145392,0.086981756,0.145180132,0.369387791,0.711838697,NA
Zfp282,261.10273,0.087029059,0.157605806,0.485913355,0.627028599,0.884810141
Denr,896.2960951,0.087062331,0.090769784,0.961035743,0.336534196,0.742868696
Ddx46,871.0823955,0.087106522,0.141751148,0.572153578,0.567217934,0.86123809
Cebpa,354.7872156,0.087118354,0.142461789,0.567592202,0.570311904,0.862026563
C530008M17Rik,1405.431989,0.087146829,0.131801946,0.643940434,0.519614061,0.840544177
AC107792.3,10.88155749,0.08720926,0.193830967,0.367464906,0.713272264,0.914019433
Pip4p2,719.0425244,0.087229797,0.099363834,0.874825001,0.381669132,0.773394569
1700048M11Rik,3.835141005,0.087233804,0.154013583,0.709841263,0.477802578,NA
Samd10,223.5455685,0.087235885,0.110363641,0.762529528,0.445744027,0.807199543
Ap1s1,3687.325987,0.087260774,0.112195224,0.785497861,0.432161724,0.802751335
Ndrg1,1554.818757,0.087270746,0.100464326,0.886500054,0.375348125,0.769499986
Agfg1,1281.887461,0.087284363,0.130383349,0.643922792,0.519625501,0.840544177
Tbcb,1067.149297,0.087302501,0.110148806,0.810768337,0.417498721,0.793535962
Pnma3,285.4199007,0.087308459,0.18145779,0.435473336,0.663218889,0.897901457
Clint1,834.6852329,0.087327255,0.112334263,0.764122683,0.444794136,0.807199543
Vit,117.158318,0.087374258,0.156181609,0.59740446,0.550237377,0.854748927
Copa,2556.606752,0.087383158,0.122362532,0.689352593,0.490601409,0.828675786
Cep44,122.5774496,0.087392171,0.148750677,0.614593483,0.53882322,0.851261371
Rgs18,2.258348756,0.087394602,0.130686353,0.774632892,0.438556616,NA
Gm48936,0.964909916,0.087406928,0.10178137,0.737142049,0.461035971,NA
Dync1i2,1406.901441,0.087457912,0.128124991,0.652638147,0.513989587,0.83811445
Plbd1,4.643483824,0.087480616,0.165872624,0.959175528,0.337470327,NA
Zfp772,137.0923667,0.087485899,0.131876139,0.676623758,0.498644702,0.830953836
Actl6b,1075.345434,0.087522278,0.113241078,0.748133396,0.4543797,0.810738982
Ncln,816.9666274,0.087528547,0.134031594,0.619486378,0.535595993,0.849471737
Ppa2,546.0854786,0.087528749,0.117859518,0.769334846,0.441694556,0.806057545
Gm7511,1.317604828,0.087540539,0.111077626,0.498591807,0.618066978,NA
Icos,1.248117021,0.087552841,0.115762756,0.61856059,0.536205871,NA
Sertad4,218.3606442,0.087563669,0.177876186,0.414611205,0.678426544,0.903581953
Scnm1,295.5255615,0.087599361,0.110944637,0.784200842,0.432922271,0.80335023
Gm12092,1.338841565,0.087603098,0.098582011,0.954524887,0.339818018,NA
N4bp2l1,448.9776247,0.087646433,0.09014098,0.968073456,0.333007686,0.740774744
Ttc39c,393.0794237,0.087761737,0.170644167,0.475808258,0.634210986,0.887596459
Tspan9,944.0411572,0.087803481,0.116509928,0.79445074,0.426933075,0.798890838
AC123705.1,1.92355206,0.087810556,0.135660331,0.703993023,0.481437119,NA
Gm7324,5.955132048,0.087816568,0.184629071,0.40905312,0.682500679,0.905242231
Itga4,254.0484417,0.087867564,0.144428472,0.570658911,0.568230876,0.86152263
Zdhhc20,813.4831079,0.087889638,0.114396005,0.75806604,0.448411449,0.807908727
Akap8,753.7368358,0.087916034,0.115053549,0.743331546,0.457280977,0.811796872
Zfp524,29.68542083,0.087916439,0.190628823,0.500286768,0.61687317,0.881685711
Gm10472,3.381932446,0.087962219,0.160597729,0.520189124,0.602931765,NA
Gm8971,22.10570486,0.088002308,0.192888972,0.610992255,0.541204708,0.851955948
Rpl3-ps2,14.85220954,0.088013984,0.195463374,0.558297874,0.576640997,0.86532635
Gm36757,11.09951105,0.088055074,0.194633692,0.59142452,0.554236015,0.855702169
Numb,315.2917719,0.088055605,0.103438287,0.85439166,0.392888015,0.780348565
Kbtbd7,719.5921956,0.088166081,0.110294549,0.78178513,0.434340862,0.804221242
Ccnb2-ps,54.2991449,0.088176797,0.164929859,0.598760998,0.549332274,0.854748927
Galnt15,45.84616647,0.08820517,0.195639429,0.392711954,0.694532241,0.9084694
Mettl13,179.0366844,0.088223917,0.145887834,0.55182789,0.581066277,0.867598118
Rrp36,210.4208504,0.088249484,0.121751653,0.727950861,0.466643667,0.81608886
Leprot,428.0940788,0.088260463,0.104904328,0.841791113,0.399904887,0.784745619
Olfr544,1.096260739,0.088271507,0.104329565,0.434983442,0.663574446,NA
Sqle,945.5729279,0.088277852,0.087974428,1.025815897,0.304978371,0.724369372
Gm39302,1.086494566,0.088286172,0.106988299,1.544136067,0.122555373,NA
A930009A15Rik,7.351785807,0.088289963,0.181481472,0.548257546,0.583515073,0.867629951
Zfp820,9.536900221,0.088301386,0.175457774,0.857397824,0.391225062,0.778952358
Hps6,110.8076971,0.088303193,0.151213671,0.509485127,0.610412221,0.878725285
Ssbp1,215.8413315,0.088322018,0.119185672,0.745601502,0.455908175,0.811515927
Gm26912,1.052127557,0.088330226,0.096650265,0.806984931,0.419675165,NA
Bcat2,179.3841573,0.088358829,0.12526043,0.678058251,0.49773476,0.830652512
Gm6787,1.788734534,0.088366031,0.125691547,1.034565736,0.300871762,NA
Rpl10a-ps1,200.455211,0.088419594,0.190277806,0.540757238,0.588674921,0.867756887
Syne4,29.36968582,0.088432394,0.194680821,0.394987452,0.692852148,0.908437877
Senp2,1442.504715,0.088482057,0.079845506,1.105677662,0.268866062,0.701736208
Rchy1,577.4384112,0.088484575,0.103661505,0.86881114,0.384950439,0.775402435
Gm49437,10.85363167,0.088492711,0.19503503,0.611611569,0.540794782,0.851955948
Psmd1,1234.529668,0.088517929,0.132508142,0.646616572,0.51788013,0.83954071
9330162G02Rik,195.3985301,0.088529146,0.145454705,0.623697486,0.532826274,0.848512032
4933440M02Rik,1.119058387,0.088542772,0.100073247,0.49907988,0.617723111,NA
Lcmt1,781.5064926,0.088586361,0.11392737,0.772011717,0.440107488,0.805770733
Isoc2b,86.49245537,0.088599086,0.134575063,0.693367178,0.488079155,0.82713005
Kcnd1,129.1425266,0.088601659,0.133070631,0.616246044,0.537732144,0.850785851
Luc7l3,1578.96677,0.088603334,0.122322713,0.719866209,0.471607375,0.818792843
Nr1h4,1.30202817,0.088619101,0.117414333,0.690130641,0.490112036,NA
Zfp628,232.8725704,0.088671982,0.12701928,0.684663687,0.493556169,0.829123595
Coro1c,968.7857541,0.088727576,0.14837885,0.569726433,0.568863259,0.861661947
Gm11521,1.085692753,0.088727592,0.09755541,1.166397183,0.243453897,NA
Gtf3c3,370.7017209,0.088733282,0.118641425,0.751700327,0.452231294,0.809124611
1500002F19Rik,9.49503195,0.08875178,0.192605596,0.425582827,0.670411856,0.900961727
Tnpo3,915.9005591,0.088781796,0.116535556,0.737704725,0.4606939,0.813204686
St18,389.5820106,0.088829062,0.147666637,0.561710421,0.574313333,0.863934122
Cep135,116.1889571,0.088836298,0.142630836,0.604510965,0.545503981,0.852978919
Kras,1593.532217,0.088842053,0.070032556,1.269172913,0.2043794,0.645866646
Ensa,4636.611142,0.088854662,0.06281935,1.418918151,0.15592288,0.597613443
Bhlhe40,1261.724534,0.088920211,0.15649036,0.483909879,0.628449829,0.885024704
Gm49301,1.626260619,0.088997241,0.117226901,0.408499002,0.682907363,NA
Zfp13,306.0999976,0.089021448,0.105776919,0.834280839,0.404122747,0.787449073
Ptpn5,1902.544713,0.089052114,0.095309624,0.940077129,0.347177999,0.750099834
Aplp1,21763.52083,0.089052313,0.081207486,1.085329739,0.277775639,0.708346186
Lamtor3,613.5663094,0.089057628,0.088927289,1.008588203,0.313172167,0.729724736
Gm17382,6.77763692,0.089090369,0.176845905,0.579471501,0.562271071,0.85912705
Dcaf4,227.5708521,0.089101059,0.137249743,0.653675009,0.513321207,0.837835259
Dmrtc1a,69.33855973,0.089110618,0.163992468,0.497420343,0.618892663,0.882518944
Tmem52,22.59453811,0.08913389,0.191493723,0.335671604,0.737118522,0.923198846
Gm16152,2.420811322,0.08914893,0.132483172,0.701937492,0.482718146,NA
Nudcd3,1958.107466,0.089230031,0.127179396,0.657087083,0.511124924,0.836417535
Gm18960,1.463287047,0.089266908,0.112722055,0.981680023,0.32625751,NA
Srsf10,956.1260775,0.089287261,0.107429142,0.828832595,0.407199141,0.789166722
Inpp5j,769.6741833,0.089293606,0.175283686,0.407420316,0.683699308,0.905242231
Fam214b,465.4744125,0.089315021,0.118547298,0.761045096,0.446630132,0.807199543
Gm34574,4.770005062,0.089345633,0.155520073,0.869353184,0.384653981,NA
Fh1,1172.090768,0.089358399,0.103163172,0.850307995,0.395153873,0.781534347
Ttc16,29.60746667,0.089381572,0.195592874,0.772933993,0.439561446,0.80574569
Gm20219,13.67098008,0.089429718,0.191505801,0.647177441,0.517517109,0.839420783
Gm13481,2.025010965,0.089431593,0.140457358,0.923450503,0.355772483,NA
Zfp712,86.83052028,0.089433758,0.147791231,0.606475476,0.544199063,0.852422235
Gm16299,7.97970424,0.089450891,0.161197578,0.58124802,0.561073308,0.85854866
Siah3,155.9103392,0.089460809,0.133059483,0.696213489,0.486295141,0.826181415
AC120150.1,3.475007126,0.089477803,0.158182278,0.850883904,0.394833847,NA
Tpbgl,52.41065987,0.089479223,0.184183862,0.445892881,0.655674625,0.894709545
Utp14a,143.224743,0.089505752,0.142710628,0.554962947,0.578920005,0.866847671
Gm18930,1.130141246,0.089527835,0.113909761,1.159840803,0.246113628,NA
Sh2b2,68.30931018,0.089529546,0.163302107,0.558718912,0.57635357,0.865027205
Mettl9,830.3136566,0.089541878,0.105537985,0.885757031,0.375748469,0.76976149
Etv5,1135.137987,0.089554153,0.137000809,0.620145133,0.53516224,0.849471737
Tmem258,406.4992127,0.089581306,0.128696619,0.73242587,0.463908673,0.814686735
11-Mar,37.55721574,0.089616759,0.190074279,0.413871903,0.678967922,0.903599775
Susd5,84.59662422,0.089617615,0.162748087,0.541620441,0.588080007,0.867629951
Gm44696,3.920860778,0.089654346,0.141375256,0.378125433,0.705337416,NA
Midn,703.2496033,0.089694918,0.144820686,0.621055049,0.534563404,0.849471737
Spp1,101.3995419,0.089719129,0.195588628,0.49148245,0.623085262,0.883512085
C1qtnf4,3324.889196,0.089723995,0.12094306,0.719366598,0.471915072,0.81889934
Nova1,546.3961724,0.089768393,0.103080848,0.849085103,0.395833939,0.781924544
Gm48627,2.03135929,0.089800538,0.136808377,0.503504525,0.6146096,NA
Gm43203,1.682931367,0.089830197,0.121443601,0.66700455,0.504769227,NA
Dxo,181.7985125,0.089853367,0.150052096,0.597499016,0.550174264,0.854748927
Ogdh,3695.331259,0.089864974,0.088550514,1.003578968,0.315581596,0.731335809
Slc27a4,1114.639855,0.089881854,0.157643051,0.5097201,0.610247569,0.878608272
Egr3,1707.766757,0.08989021,0.165772465,0.484505819,0.628026936,0.885024704
Ehd4,168.9823319,0.089900586,0.132774079,0.650709123,0.515234273,0.83886828
Gm47403,0.940419704,0.08990851,0.088017287,1.499877783,0.133646064,NA
Nat8f7,2.30134585,0.089915532,0.135664198,0.393625416,0.693857613,NA
Stk25,3058.11585,0.089938229,0.072452376,1.239949163,0.214994198,0.654829821
Mns1,49.66872866,0.089957413,0.188945047,0.597116678,0.550429483,0.854748927
Gpr157,33.59857413,0.089960162,0.195306581,0.592668847,0.553402794,0.855702169
Tmem104,240.6410667,0.089966285,0.140870194,0.613597006,0.539481662,0.851517329
Gm6305,1.351773559,0.089981846,0.114559932,0.534843832,0.592757851,NA
Tspan5,1931.082301,0.090009181,0.158530328,0.501652748,0.615911808,0.881230708
Paip1,1139.221391,0.090032642,0.073071449,1.229392614,0.218924638,0.657508815
Acaa2,678.2331704,0.09006049,0.180610032,0.574222622,0.565817163,0.860266135
Gm31224,1.27390792,0.090073701,0.115893597,0.884606966,0.376368648,NA
Ngdn,223.0773923,0.090074907,0.10935147,0.821387696,0.41142547,0.789902244
Gm45709,4.411080456,0.090077669,0.164384454,0.916545185,0.35938102,NA
Gm13483,4.954313408,0.090086703,0.177991133,0.341661429,0.732605702,NA
Clk2,361.7256191,0.090121282,0.127391873,0.686792776,0.492213323,0.828766768
Gm11615,1.273504681,0.090123606,0.111963353,0.655758444,0.511979558,NA
Pex26,184.0280611,0.090127639,0.125577148,0.67290874,0.501005351,0.831554997
Gm5096,3.530025584,0.090150174,0.14172797,0.903371484,0.366328769,NA
Furin,592.4135146,0.090151417,0.101799258,0.887224154,0.374958231,0.769499986
Ascl2,4.766045017,0.090171202,0.170939055,0.504356651,0.614010774,NA
Fbp1,2.946917152,0.090220449,0.156752614,0.61265569,0.540104027,NA
Gm15726,5.45454871,0.090235972,0.170123807,0.450108772,0.652632012,0.894200717
Apip,146.9513282,0.090337829,0.165856825,0.575994891,0.564618635,0.860151321
Cpm,180.4901075,0.09035567,0.176280465,0.465181923,0.641801183,0.890177491
Zfpm2,362.3384425,0.090469416,0.140956286,0.590505113,0.554852059,0.855789146
Pspc1,578.3276742,0.090487047,0.148824501,0.561159235,0.57468899,0.864096081
Rdh16,1.263635447,0.090590031,0.11339299,0.686514885,0.492388481,NA
Gm37303,5.474956502,0.090654545,0.161598626,0.557660028,0.577076558,0.865649526
Adprm,161.8098096,0.090716534,0.123348493,0.743392387,0.457244152,0.811796872
Gm7901,61.47513857,0.090719564,0.182262941,0.423379367,0.672018496,0.901353725
Plvap,139.9719815,0.09072056,0.135034504,0.632158536,0.527283288,0.845247351
Clptm1,2609.502835,0.090752827,0.076095341,1.185786764,0.23570652,0.6731575
Psmg1,168.6406795,0.090756274,0.134960422,0.66352525,0.506994214,0.834856442
Gm35725,3.053654688,0.090762224,0.157104308,0.546090764,0.585003548,NA
Bnip1,240.408902,0.090785169,0.120205093,0.766542604,0.443353512,0.806769862
Cnot7,1295.131385,0.090794999,0.089816823,1.019847807,0.307800646,0.725847295
Gm45949,1.913928671,0.090840944,0.120964108,0.488255748,0.625368701,NA
Adam1a,50.78936121,0.090841297,0.176235685,0.484104259,0.628311879,0.885024704
Adnp2,431.3041816,0.090844302,0.105553084,0.853882895,0.393169878,0.780348565
Bhlhe23,2.174175427,0.09087363,0.144109602,0.809247797,0.418372627,NA
Fpgt,311.8311652,0.090939494,0.121065012,0.760255793,0.447101701,0.807199543
Sec16b,9.877020256,0.090949898,0.193388343,0.404362131,0.685946443,0.905343157
Ints8,292.2350178,0.091000043,0.130557557,0.676004279,0.499037928,0.830976005
Arv1,73.37308667,0.091045134,0.164429183,0.543791885,0.586584694,0.867629951
Axin1,442.7997548,0.091068588,0.092832234,0.979379704,0.327392402,0.738650373
Fzd4,344.9032112,0.091072979,0.178148296,0.539934815,0.589241987,0.868226588
Them6,650.3383706,0.091107339,0.15358726,0.552704312,0.5804659,0.867291218
Cox17,54.89201036,0.091122209,0.166517055,0.564995052,0.57207713,0.862287628
Rbmx,705.0135024,0.091125091,0.13195661,0.65998153,0.509265682,0.835369619
Gsx1,6.637973883,0.091156601,0.179633711,0.461709897,0.644289373,0.891071187
Msh5,6.909139271,0.091189084,0.181613889,0.464664653,0.642171625,0.890277953
Gm43471,1.66732913,0.091211909,0.118740492,0.814138103,0.41556584,NA
Ascl5,1.049189425,0.091242366,0.08559726,0.623733537,0.532802595,NA
Prrxl1,1.322418505,0.09124744,0.097372812,0.762191853,0.445945508,NA
Gm22107,1.571049431,0.091251837,0.11369866,0.492733709,0.622200756,NA
Uvrag,490.7868331,0.091252735,0.147528194,0.555279909,0.578703219,0.866790454
Jak3,131.2361842,0.091280555,0.160438564,0.594381689,0.552256853,0.854916749
Gm43850,2.289913533,0.091285538,0.143550191,0.569461463,0.569043016,NA
Babam1,850.5842862,0.091296908,0.09627566,0.943244431,0.345555892,0.748865561
Myd88,79.14649539,0.091395625,0.156723647,0.575178573,0.565170533,0.860189505
Ltn1,710.7762751,0.09143447,0.121415671,0.734579788,0.462595451,0.814104834
Vkorc1l1,957.7452847,0.091437684,0.119144963,0.768282351,0.442319458,0.806254142
Prpf4b,991.0474707,0.091479025,0.099520565,0.910012331,0.362816007,0.762863711
Rad1,139.1756005,0.091510024,0.147066456,0.638154115,0.523373363,0.84292112
Fbxo42,495.753725,0.091514116,0.144898783,0.611558949,0.540829605,0.851955948
C330021F23Rik,0.938401965,0.091524592,0.088657174,0.617894542,0.536644857,NA
Mroh1,991.5383872,0.091561009,0.106359908,0.857065088,0.391408914,0.779057224
Peli1,605.5715182,0.091562307,0.123229997,0.725558365,0.468109553,0.816517109
Ly86,185.3689783,0.091595057,0.186420734,0.408049596,0.683237264,0.905242231
Prpf3,201.0348041,0.091651713,0.123004264,0.731108389,0.46471295,0.814733903
Gm34678,1.266666112,0.091661182,0.087049933,1.278430127,0.201097807,NA
Ganab,1497.445376,0.091661808,0.100301653,0.892647816,0.372045804,0.767616904
Gm15270,3.852716284,0.091687213,0.138853565,0.539315734,0.589669014,NA
Tdrd12,6.939936863,0.091690403,0.180873747,0.736386331,0.461495621,0.813480999
Gm44723,1.287256863,0.091736555,0.11710957,0.679811696,0.4966237,NA
Chn1os3,21.5432516,0.09174708,0.194262616,0.553418812,0.57997666,0.867092922
Gm29629,1.137384404,0.09174748,0.100547167,1.609355598,0.107538608,NA
Gm48014,1.214404034,0.09174948,0.101125987,1.66250996,0.096410568,NA
Ndufb2,367.4135027,0.091751262,0.129679298,0.731112959,0.46471016,0.814733903
AC131800.1,14.45696731,0.091773767,0.195342019,0.492486168,0.622375697,0.883474037
Nipsnap1,969.6110333,0.091782561,0.109388702,0.832626674,0.405055311,0.787565799
Fut1,1.280792852,0.09179748,0.116467454,0.550740991,0.581811241,NA
Slc24a2,6296.739115,0.091836524,0.1807329,0.397985996,0.690640509,0.907061786
Otop3,2.368042,0.091837467,0.146435943,0.721737034,0.470456169,NA
Efnb3,2150.380694,0.091866203,0.137793313,0.626355489,0.531081798,0.847537388
Rep15,10.452724,0.091885771,0.195002763,0.500367213,0.616816535,0.881685711
Gnmt,22.42746527,0.092036583,0.195168199,0.557294212,0.57732643,0.865649526
Plaa,534.8498753,0.092075445,0.131599562,0.68476517,0.493492117,0.829123595
Ppif,268.2490683,0.092083463,0.145526996,0.596914622,0.550564384,0.854748927
Gm14262,2.379671347,0.092113132,0.134498841,0.618088508,0.536516997,NA
B430203G13Rik,1.119550276,0.092114544,0.109778103,1.584710655,0.11303209,NA
Rab18,1822.531845,0.092154378,0.058665883,1.567663739,0.116959628,0.544488998
Fam122b,96.94430828,0.092158285,0.159017781,0.642796317,0.520356273,0.840787017
Supt6,2477.40358,0.092171255,0.162907923,0.487311997,0.626037247,0.88435455
Hhex,34.5446069,0.09218122,0.192512375,0.45069233,0.652211311,0.894105627
Nup50,541.5166216,0.092199752,0.145349344,0.591590927,0.554124551,0.855702169
Inip,375.7726643,0.092204551,0.099830049,0.915351778,0.360006985,0.760659919
Zfhx2os,7.947489351,0.092207228,0.180382151,0.487592373,0.625838599,0.884284279
4933415A04Rik,6.407167654,0.092232574,0.177543738,0.473101622,0.63614068,0.88777751
Defb30,1.015814539,0.092274835,0.08848592,1.538216181,0.123995766,NA
Spdef,3.056224592,0.092277995,0.149205585,0.690128597,0.490113321,NA
Atp2b1,8909.665659,0.092281706,0.181639472,0.404335529,0.685966002,0.905343157
Pola2,56.70437413,0.092282906,0.155912553,0.515938096,0.605897646,0.876760271
Cd300ld,1.585902822,0.09228639,0.114939442,0.635663017,0.524996086,NA
Wdr93,13.7578932,0.092289834,0.195499574,0.694468679,0.487388336,0.826739082
Braf,1563.377127,0.092298935,0.13719986,0.624546753,0.532268576,0.848512032
Gm45001,6.700524764,0.092327552,0.172119834,0.742854401,0.457569835,0.811796872
Gm9803,12.58328765,0.092336651,0.195056247,0.493313081,0.621791387,0.883329507
Fndc3b,273.194728,0.092340309,0.132351743,0.705389684,0.480567762,0.822114295
Cblc,1.643369825,0.092345983,0.127273546,1.03432585,0.300983856,NA
Ffar4,1.171778579,0.09236893,0.11032022,0.626782237,0.530801989,NA
Dffa,535.8689474,0.092391918,0.109083491,0.826381732,0.408587583,0.789274124
Nod1,114.0760159,0.092397027,0.153961437,0.61877401,0.536065246,0.849692031
Epcam,14.49293906,0.092417399,0.195006715,0.426527673,0.669723388,0.900961727
Gm49330,1.205184681,0.092443508,0.112187382,0.871163881,0.383664678,NA
Zyx,556.9606745,0.092478093,0.121190948,0.752273123,0.451886828,0.809083847
Zkscan6,183.3869741,0.09248134,0.154006407,0.556560629,0.57782766,0.866122183
Kmo,2.243828848,0.092496599,0.132897767,0.691620645,0.489175593,NA
Tspan1,2.262370852,0.092538738,0.13799508,1.232182585,0.217880887,NA
Gm42743,1.02094267,0.092545527,0.089296513,0.58856628,0.556152259,NA
Ano7,2.599947927,0.092568771,0.145224201,0.642995064,0.520227303,NA
Rflna,9.618522366,0.092577886,0.192909283,0.511476597,0.609017372,0.878349672
Rassf4,91.69759631,0.092591903,0.151719557,0.623951531,0.532659417,0.848512032
Snx17,1173.123864,0.092641922,0.091160258,1.005897334,0.314464959,0.730503442
Man2c1,673.7103294,0.092649624,0.110821394,0.823623226,0.410153674,0.789840104
3-Mar,44.96719222,0.09269406,0.170489686,0.570437002,0.568381339,0.86152263
Tgoln1,2305.364406,0.092707189,0.083742217,1.102796579,0.270115514,0.702405309
Vps4a,1233.314013,0.092833993,0.101648879,0.894741084,0.370925511,0.767527167
Gm36367,0.948884888,0.092851851,0.095043754,1.110014752,0.26699267,NA
4933402D24Rik,17.88787046,0.092935148,0.195590049,0.51828832,0.604257121,0.875666574
Gm12743,8.980280143,0.092975086,0.186450145,0.574015514,0.565957303,0.860405778
Id1,242.873342,0.093002052,0.167551013,0.618601114,0.536179168,0.849796998
Gm17491,27.73875274,0.093055829,0.190465352,0.557298007,0.577323837,0.865649526
Osbpl11,340.9653751,0.093105824,0.142417568,0.62691405,0.530715577,0.847318641
Srp72,1205.816717,0.093118079,0.115822227,0.784044993,0.43301371,0.80335023
Wnt7a,278.7538837,0.093122864,0.108948793,0.856134286,0.391923506,0.779645955
Asap1,1084.217914,0.093150934,0.157423691,0.493468499,0.621681592,0.883279503
Gm15577,0.990013264,0.093192379,0.091578081,0.839156118,0.401381708,NA
Mcpt4,1.321305539,0.09324209,0.098153954,1.301403342,0.19312043,NA
Bmyc,200.6211378,0.093243993,0.125076044,0.702599283,0.48230551,0.823673419
Sf3b5,709.5141201,0.093246838,0.103729397,0.916692141,0.359303986,0.75998573
Ak6,109.0233489,0.093253879,0.164758948,0.598591373,0.54944541,0.854748927
Gm15850,2.798646956,0.09327113,0.146434797,0.978624103,0.327765745,NA
Krt28,2.751466326,0.093271396,0.143646536,0.819435825,0.412537802,NA
Gnas,2636.28339,0.09327384,0.126153884,0.761981292,0.44607117,0.807199543
Gm43461,14.95642213,0.093274162,0.195030925,0.429493586,0.667564061,0.899714146
Lrp12,714.4446503,0.093281537,0.165380164,0.510926765,0.609402339,0.878383319
Med20,207.6938359,0.093302913,0.124753886,0.75292708,0.451493734,0.809083847
Fam155a,1603.272139,0.093307944,0.110624699,0.82545627,0.4091126,0.789509324
Gm47093,0.943286263,0.093315742,0.077814757,1.479748662,0.138940334,NA
Csnk1g1,406.5187233,0.09333194,0.152087207,0.575109631,0.565217155,0.860189505
Gm8055,1.426858555,0.093342087,0.115930473,0.962029459,0.336034806,NA
Oip5,12.21210615,0.093346784,0.194238199,0.517873165,0.604546766,0.875802395
Josd2,696.44308,0.093361746,0.115268253,0.809081153,0.418468468,0.794054344
Ccdc73,124.9839941,0.093364615,0.128522773,0.732622784,0.463788531,0.814679994
Epdr1,1967.974704,0.093416962,0.133929846,0.672952061,0.500977789,0.831554997
Nfe2l1,5094.124294,0.093425515,0.077336574,1.203415054,0.228815745,0.666216918
Mblac1,61.03733576,0.09344589,0.166915986,0.574914855,0.565348882,0.860189505
Rpl36al,6.248587538,0.093456608,0.181689121,0.683059332,0.494569352,0.830238669
Gm9996,17.01990185,0.093489302,0.194710592,0.355423603,0.722272269,0.918250712
Gm43267,13.20710358,0.093511679,0.193768705,0.386513158,0.69911666,0.910552339
Gm15558,1.129262615,0.093518855,0.106760435,1.20152733,0.229546712,NA
Gm49201,21.25162354,0.093541024,0.189606418,0.453442563,0.650230093,0.893812495
Lrrc1,178.9501343,0.09355606,0.151444577,0.617533903,0.536882626,0.850231188
Rprd2,637.2607603,0.093580105,0.135404421,0.659090974,0.509837352,0.835660223
Gm15327,2.284951797,0.09360653,0.146396691,0.688302189,0.491262504,NA
Krt222,522.4344525,0.093614866,0.096800559,0.962116142,0.335991266,0.742656067
Gpr22,1266.279983,0.093622325,0.169475367,0.509671502,0.610281622,0.878608272
D630024D03Rik,16.51720969,0.093631182,0.175721176,1.115884627,0.264471523,0.697634684
Gm12689,3.11404572,0.093725825,0.149030245,0.505616357,0.613125996,NA
Hmgb1,934.5226834,0.09375557,0.092169997,1.004387219,0.315192008,0.73106793
Slc18a1,3.23791611,0.093758692,0.137144709,0.674839284,0.499777879,NA
Actg1,8570.268268,0.093768993,0.102384788,0.900493934,0.367857452,0.765998867
AC165151.1,2.855331807,0.093772236,0.125826177,0.782468003,0.433939582,NA
Smco3,2.967753644,0.09379492,0.150218465,0.866463243,0.386236175,NA
Rxrb,1034.687974,0.093801276,0.110241441,0.835263949,0.403569111,0.786908973
Haus8,86.68889439,0.093887889,0.149865342,0.614209042,0.539077199,0.851376524
Map2k1,4303.611451,0.093946742,0.161172566,0.527273364,0.598003768,0.87276396
Nob1,357.4184027,0.093951841,0.151030268,0.591906518,0.553913189,0.855702169
Actr10,1687.46939,0.093957289,0.083212682,1.125747554,0.260272389,0.694453403
Cenpt,116.3342965,0.094000156,0.157061889,0.55583489,0.578323732,0.866488572
Msantd1,35.20617794,0.094001049,0.177128526,0.400978189,0.688436182,0.906196042
Gucy1a1,481.1164842,0.094041238,0.110589947,0.8407472,0.400489572,0.78554687
Gm19757,5.535839744,0.094119669,0.172490951,0.761065804,0.446617764,0.807199543
Gon7,81.88122055,0.094127161,0.159727518,0.611297431,0.541002692,0.851955948
Ppil2,716.2889644,0.094148297,0.098010694,0.945486186,0.34441072,0.748117938
Gm15351,5.995855057,0.09415134,0.166933147,0.656365267,0.511589133,0.836804259
